dataset,class_name,prompt,content,sentence_count
CUB,black footed albatross,"Use 10 sentences to describe the what the black footed albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large seabird with a primarily dark plumage.</sentence>
<sentence>Its body feathers are a rich, dusky brown, almost black, giving it its distinctive name.</sentence>
<sentence>The wings are long and narrow, with the undersides often appearing a lighter shade of gray than the top.</sentence>
<sentence>A key identifying feature is the stark contrast between its dark body and its pale pink or yellowish bill, which is robust and hooked at the tip.</sentence>
<sentence>The legs and feet are black, further contributing to its common name.</sentence>
<sentence>Adults possess a slightly paler head, sometimes appearing grayish or with a subtle white eye-ring.</sentence>
<sentence>Juveniles are very similar to adults, maintaining their dark coloration.</sentence>
<sentence>The overall impression is one of a powerfully built bird adapted for long-distance soaring at sea.</sentence>
<sentence>They have a broad wingspan, allowing them to glide effortlessly over vast ocean expanses.</sentence>
<sentence>Their appearance is both imposing and elegant, a true master of the marine environment.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the appearance of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large seabird with a strikingly dark plumage.</sentence>
<sentence>Its entire body, including its head and neck, is a uniform sooty brown or blackish color.</sentence>
<sentence>In direct sunlight, this dark coloration can sometimes appear to have a slight sheen.</sentence>
<sentence>The bird's beak is robust and hooked, typically a pale horn color with a black tip.</sentence>
<sentence>Its legs and feet are a prominent feature, being black and often appearing disproportionately large relative to its body.</sentence>
<sentence>The wings are long, narrow, and pointed, designed for efficient gliding over vast ocean distances.</sentence>
<sentence>When in flight, the dark underside of its wings contrasts with the lighter sky, making it a distinctive sight.</sentence>
<sentence>Juvenile birds may have slightly paler undersides to their wings, a subtle difference from adults.</sentence>
<sentence>Their eyes are dark and piercing, set within their dark facial features.</sentence>
<sentence>Overall, the black-footed albatross presents a uniformly dark and powerfully built appearance, adapted for its pelagic lifestyle.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the color of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is predominantly cloaked in a deep, rich shade of dark brown, so saturated it often appears black.</sentence>
<sentence>This dusky hue extends across its entire body, from the crown of its head to the tips of its formidable feet.</sentence>
<sentence>While appearing uniformly dark, upon closer inspection, subtle variations in tone can be observed, particularly in the light.</sentence>
<sentence>Under the bright sun, the feathers might reveal hints of a sooty or even chocolatey undertone, preventing a flat, one-dimensional appearance.</sentence>
<sentence>The wings, when outstretched, display a broad expanse of this dark coloration, a stark contrast against the often-blue or grey oceanic skies.</sentence>
<sentence>Even the albatross's underparts, which might be expected to be lighter, largely maintain this deep, dark shade.</sentence>
<sentence>There are no stark white patches or bold markings readily apparent to break up the uniformity of its somber plumage.</sentence>
<sentence>The feet, a defining feature, are also this characteristic dark, often described as black or very dark grey.</sentence>
<sentence>This consistent dark coloration provides excellent camouflage against the shadowy depths of the ocean from which it forages.</sentence>
<sentence>Overall, the black-footed albatross is a master of a deep, unified, and almost entirely dark brown that effectively reads as black.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the pattern of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross exhibits a striking monomorphic plumage, meaning males and females look alike.</sentence>
<sentence>Their entire body is a dark, smoky brown, almost black, providing excellent camouflage over the vast oceanic expanse.</sentence>
<sentence>A key distinguishing feature is the contrasting white undertail coverts, a patch of lighter feathers beneath the tail.</sentence>
<sentence>The bill is robust and horn-colored, often described as pale yellowish to greenish, with a distinctive black tip.</sentence>
<sentence>Their large, dark eyes are a characteristic of many seabirds adapted for spotting prey from a distance.</sentence>
<sentence>While generally uniform, some individuals may show subtle lighter mottling or streaking, particularly on the head and wings, though this is not a primary pattern.</sentence>
<sentence>Their wings are long and narrow, with dark webbing on the feet which gives them their common name.</sentence>
<sentence>During their breeding season, the dark plumage remains consistent; there are no seasonal color changes.</sentence>
<sentence>Juveniles share a very similar plumage to adults, making it difficult to distinguish age groups based solely on color.</sentence>
<sentence>The overall pattern is one of dark, uniform coloration broken only by the bright white undertail and the pale, striking bill.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the shape of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross possesses a robust, torpedo-shaped body designed for efficient flight.</sentence>
<sentence>Its most striking feature is the broad, expansive wingspan, crucial for gliding over vast ocean distances.</sentence>
<sentence>These wings have a characteristic dark coloration extending to the wingtips, contributing to its name.</sentence>
<sentence>The body itself is generally stocky and substantial, built for endurance in its pelagic lifestyle.</sentence>
<sentence>Its legs are positioned far back on its body to aid in swimming and diving, but can make for awkward terrestrial movement.</sentence>
<sentence>The head is relatively large and well-proportioned to the body, housing keen senses for foraging.</sentence>
<sentence>A hooked bill, typical of albatrosses, is prominent and dark, adapted for catching slippery prey.</sentence>
<sentence>The tail is moderately long and somewhat squared at the end, helping to steer and stabilize during flight.</sentence>
<sentence>Overall, its form is streamlined and powerful, a testament to its aerial prowess and maritime existence.</sentence>
<sentence>The combination of a broad body and immense wings creates an imposing silhouette against the sky.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the what the laysan albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a striking seabird with a generally white body.</sentence>
<sentence>Its back and wings are a handsome dark gray, creating a clear contrast.</sentence>
<sentence>The bird possesses large, dark eyes that are a prominent feature on its face.</sentence>
<sentence>Its bill is a pale yellowish color, often appearing quite stout.</sentence>
<sentence>Adults have a distinctive pinkish leg color that is noticeable in flight.</sentence>
<sentence>Juvenile Laysan Albatrosses are similar but may have a slightly duller appearance.</sentence>
<sentence>Their wingspan is impressive, allowing for effortless soaring over vast ocean expanses.</sentence>
<sentence>When at rest, their plumage appears neat and well-kept.</sentence>
<sentence>A faint pinkish hue can sometimes be observed on their underparts.</sentence>
<sentence>Overall, the Laysan Albatross presents an elegant and streamlined silhouette.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the appearance of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a majestic seabird, easily recognizable by its striking appearance.</sentence>
<sentence>It possesses a predominantly white body, creating a stark contrast against its darker plumage.</sentence>
<sentence>Its wings are long and slender, a pale gray on the upper side and darker along the edges.</sentence>
<sentence>The head is a bright white, often appearing clean and striking against the darker back.</sentence>
<sentence>A distinctive feature is the large, pinkish webbed feet, adapted for both land and sea.</sentence>
<sentence>Its bill is a pale ivory color, strong and hooked at the tip, perfect for catching slippery prey.</sentence>
<sentence>Juvenile birds tend to have a more mottled appearance, with grayish-brown markings on their back and wings.</sentence>
<sentence>The eyes are a dark, beady black, giving the bird an alert and intelligent gaze.</sentence>
<sentence>When in flight, their immense wingspan, reaching up to seven feet, dominates the sky.</sentence>
<sentence>Overall, the Laysan Albatross presents an elegant silhouette, embodying the grace of oceanic life.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the color of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross is predominantly adorned with a soft, creamy white plumage.</sentence>
<sentence>Its underparts, including the belly and chest, are a pristine, almost luminous white.</sentence>
<sentence>The upperwings typically exhibit a dusky gray or brownish-gray coloration.</sentence>
<sentence>These darker upperwing feathers create a striking contrast against the white body.</sentence>
<sentence>Along the edge of the upperwings, a distinct white band often breaks the darker pattern.</sentence>
<sentence>The tail feathers are usually a muted gray, blending subtly with the upperwing tones.</sentence>
<sentence>A pale, almost ethereal gray graces the nape and sides of the neck.</sentence>
<sentence>The head is mostly white, with a delicate dusting of gray often appearing around the eyes.</sentence>
<sentence>When the bird is in flight and viewed from below, its white underside is brilliantly apparent.</sentence>
<sentence>Overall, the Laysan albatross presents a graceful and subtle palette dominated by whites and soft grays.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the pattern of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross exhibits a fascinating migratory pattern, spending most of its non-breeding life soaring over the vast Pacific Ocean.</sentence>
<sentence>During the breeding season, however, these magnificent birds return to their ancestral colonies on low-lying islands.</sentence>
<sentence>These colonies are often found on sandy beaches and grassy dunes, providing both nesting sites and protection.</sentence>
<sentence>Individual birds display remarkable fidelity, often returning to the same nesting spot year after year.</sentence>
<sentence>Their foraging trips can be incredibly extensive, with individuals traveling hundreds, or even thousands, of miles in search of food.</sentence>
<sentence>They are pelagic feeders, primarily consuming squid, fish, and crustaceans found on the ocean's surface.</sentence>
<sentence>The pattern of their foraging is driven by ocean currents and the availability of prey.</sentence>
<sentence>Upon returning to land, they engage in elaborate courtship rituals, involving synchronized dances and vocalizations.</sentence>
<sentence>Once paired, they lay a single egg and share incubation and chick-rearing duties.</sentence>
<sentence>This cyclical pattern of oceanic foraging and island nesting is crucial for the survival of the Laysan Albatross population.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the shape of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross possesses a streamlined, torpedo-like body, adapted for efficient flight.</sentence>
<sentence>Its most striking feature is its exceptionally long, narrow wingspan, often exceeding seven feet.</sentence>
<sentence>When at rest, these wings fold neatly along its body, contributing to a compact profile.</sentence>
<sentence>The albatross's torso is relatively plump and substantial, housing powerful flight muscles.</sentence>
<sentence>Its neck is short and thick, supporting a moderately sized head.</sentence>
<sentence>The beak is robust and hooked, an essential tool for feeding at sea.</sentence>
<sentence>Their legs are short and set far back on their body, making them somewhat awkward on land.</sentence>
<sentence>The tail is typically short and somewhat wedge-shaped, aiding in steering during flight.</sentence>
<sentence>Overall, the bird presents a shape that emphasizes aerodynamic grace and endurance.</sentence>
<sentence>These physical characteristics combine to create a magnificently adapted seabird of the open ocean.</sentence>",10
