dataset,class_name,prompt,content,sentence_count
CUB,black footed albatross,"Use 10 sentences to describe the what the black footed albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large, majestic seabird with a wingspan of up to 7.5 feet.</sentence>
<sentence>Its plumage is predominantly a dark, smoky brown, almost black, especially on its wings and body.</sentence>
<sentence>The most distinctive feature giving it its name is its uniformly dark, blackish feet and legs.</sentence>
<sentence>Adults have a pale yellowish or whitish bill, which is robust and hooked at the tip for catching prey.</sentence>
<sentence>They possess large, dark eyes, well-suited for spotting fish and squid in the vast ocean depths.</sentence>
<sentence>The albatross has a relatively long, slender head compared to its broad body.</sentence>
<sentence>Their tail is short and rounded, blending seamlessly with their dark posterior.</sentence>
<sentence>Younger birds can sometimes have lighter patches around the face or on the belly, but they still retain the characteristic dark feet.</sentence>
<sentence>When in flight, the long, narrow wings appear almost black against the sky, with very little or no white visible.</sentence>
<sentence>The overall impression is one of a powerful, dark silhouette gliding effortlessly over the ocean waves.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the appearance of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross possesses a striking, uniformly dark plumage across its body, ranging from deep brown to black.</sentence>
<sentence>This gives it a silhouette that is almost entirely a single, somber color from a distance.</sentence>
<sentence>Its wings are long and narrow, adapted for efficient, long-distance gliding over the ocean.</sentence>
<sentence>When its wings are extended, they can span an impressive width, often exceeding seven feet.</sentence>
<sentence>The head is a similar dark shade to the body, lacking significant contrasting markings.</sentence>
<sentence>Its bill is robust and hooked, a pale yellowish-horn color with a dark tip, providing a subtle contrast to its dark face.</sentence>
<sentence>The feet, which give the species its name, are black and slightly webbed, ideal for swimming and handling fish.</sentence>
<sentence>Its eyes are dark and beady, contributing to its somewhat stern appearance.</sentence>
<sentence>The tail is relatively short and rounded, blending seamlessly with the dark undertail coverts.</sentence>
<sentence>Overall, the black-footed albatross presents a sleek, dark, and powerful image as it soars over the vast oceanic expanses.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the color of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is primarily a bird of deep oceanic waters, and its plumage reflects this by being predominantly dark.</sentence>
<sentence>Its overall coloration is a sooty brown, often appearing a rich, velvety black in certain light conditions.</sentence>
<sentence>This dark hue extends from the head and neck right down to the tail feathers.</sentence>
<sentence>The wing undersides are not uniformly dark, often displaying lighter greyish or brownish patches, especially towards the belly.</sentence>
<sentence>However, the upper surfaces of the wings are a consistent dark brown, providing excellent camouflage against the dark sea.</sentence>
<sentence>The legs and feet, from which it derives its name, are indeed a striking black, contrasting with the white of its eyes.</sentence>
<sentence>Its bill is a dark horn color, often tipped with black, completing the somber, yet elegant, color scheme.</sentence>
<sentence>Juveniles share this dark coloration, though their feathers might be slightly less uniform and may show hints of a lighter wash.</sentence>
<sentence>The subtle variations in the darkness of its plumage help it blend seamlessly with the expansive ocean environment.</sentence>
<sentence>Overall, the black-footed albatross is a master of dark coloration, a living embodiment of the deep sea it calls home.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the pattern of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross exhibits a striking, uniformly dark plumage across its body.</sentence>
<sentence>Adults are predominantly sooty brown, with only subtle variations in shade distinguishing them.</sentence>
<sentence>Their wings are long and slender, a characteristic feature of albatrosses, and are the same dark color as their body.</sentence>
<sentence>A notable pattern is the paler, almost greyish tone on the underside of their flight feathers, visible in certain lighting conditions or when soaring.</sentence>
<sentence>Their facial features are also subtly patterned; a darker eye patch contrasts slightly with the surrounding darker feathers.</sentence>
<sentence>The bill is robust and horn-colored, often with a yellowish-horn hue, and its appearance is part of their overall dark coloration.</sentence>
<sentence>Juvenile black-footed albatrosses can appear even darker than adults, sometimes lacking the subtle paler wing undersides.</sentence>
<sentence>As they mature, their plumage may subtly lighten, though they retain their overall dark appearance throughout their lives.</sentence>
<sentence>There is no significant sexual dimorphism in their plumage, meaning males and females look very similar.</sentence>
<sentence>The unified dark coloration serves as excellent camouflage against the vast, dark expanse of the ocean while they forage.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the shape of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross possesses a remarkably streamlined and elongated body, perfectly adapted for its life at sea.</sentence>
<sentence>Its most striking feature is undoubtedly its immense wingspan, which allows for effortless soaring and gliding over vast oceanic distances.</sentence>
<sentence>These wings are long, narrow, and angled backward, creating a distinctive dihedral shape when in flight.</sentence>
<sentence>The bird's body tapers from a relatively broad chest to a slender tail, further enhancing its aerodynamic efficiency.</sentence>
<sentence>Although appearing somewhat ungainly on land, its form is a testament to its mastery of aerial locomotion.</sentence>
<sentence>Its head is moderately sized and smoothly integrated into the neck, contributing to the overall sleek profile.</sentence>
<sentence>The legs are positioned far back on the body, which is advantageous for stability in rough seas but results in a somewhat awkward waddle on shore.</sentence>
<sentence>Its feet are broad and webbed, providing propulsion when swimming and a stable platform for nesting.</sentence>
<sentence>The tail is short and somewhat square-ended, acting as a rudder for steering during flight.</sentence>
<sentence>Overall, the black-footed albatross's shape is a masterpiece of evolutionary design, optimized for a pelagic existence.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the what the laysan albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a large seabird, easily recognizable by its striking appearance.</sentence>
<sentence>Its plumage is predominantly a clean, crisp white on its underparts, extending from its belly up to its chest.</sentence>
<sentence>The upper side of its body, including its back and wings, is a contrasting dark gray or brownish-gray.</sentence>
<sentence>Perhaps its most distinctive feature is its large, hooked beak, a pale yellowish-horn color, which is essential for its feeding habits.</sentence>
<sentence>The bird possesses long, slender wings that are incredibly adapted for soaring over vast ocean distances.</sentence>
<sentence>These wings are primarily dark on the upper surface, often with a darker leading edge.</sentence>
<sentence>Its eyes are a dark, beady black, giving it an alert and focused gaze.</sentence>
<sentence>The Laysan Albatross has relatively short legs and large, webbed feet, which are a dusky color.</sentence>
<sentence>When in flight, its silhouette is unmistakable, with its long wings held stiffly and a graceful, gliding motion.</sentence>
<sentence>Overall, the Laysan Albatross presents a handsome and adapted form, suited for its pelagic lifestyle.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the appearance of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a striking seabird with a predominantly white body.</sentence>
<sentence>Its back and the upper surfaces of its wings are a contrasting dark gray to black.</sentence>
<sentence>The bird possesses long, narrow wings that are perfectly adapted for gliding over vast ocean distances.</sentence>
<sentence>A distinctive feature is its pale, almost pearly white head, often with a subtle pinkish hue.</sentence>
<sentence>Its bill is substantial and yellowish-pink, ending in a sharp, dark tip.</sentence>
<sentence>Large, dark eyes are set forward on its head, giving it a somewhat endearing expression.</sentence>
<sentence>The albatross's legs are short and stout, and its feet are webbed, suitable for swimming but less so for terrestrial locomotion.</sentence>
<sentence>When in flight, the wings often appear almost transparent against the sky due to their thinness.</sentence>
<sentence>Juveniles share the characteristic white body but may have dusky markings on their back and wings.</sentence>
<sentence>Overall, the Laysan Albatross presents an elegant and streamlined appearance, embodying the grace of oceanic flight.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the color of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross displays a striking combination of colors, primarily dominated by varying shades of white.</sentence>
<sentence>Its body is a pristine, clean white, providing a stark contrast against the oceanic blues and greens it soars over.</sentence>
<sentence>However, this uniform whiteness is beautifully broken by the distinctive dark gray or brownish-black wings.</sentence>
<sentence>These wing feathers are often tipped with a lighter, sometimes even white, fringe, especially on the leading edges.</sentence>
<sentence>The upper surface of the wings is a rich, dark charcoal, appearing almost black in flight.</sentence>
<sentence>Conversely, the underside of the wings can exhibit a paler gray, sometimes revealing lighter patches.</sentence>
<sentence>Its head is predominantly white, with faint dusky markings around the eyes, giving it a somewhat thoughtful expression.</sentence>
<sentence>The tail feathers are typically dark, mirroring the coloration of the wings.</sentence>
<sentence>Even its beak, while sturdy, has a horn-colored hue that can appear yellowish-white.</sentence>
<sentence>Overall, the Laysan Albatross's coloration is a masterclass in avian camouflage and elegance, blending white with dark, powerful wings.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the pattern of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross exhibits a remarkable migratory pattern, circling vast expanses of the Pacific Ocean.</sentence>
<sentence>These oceanic journeys are driven by the need to find food and suitable breeding grounds.</sentence>
<sentence>During the non-breeding season, they often travel thousands of miles from their colony sites.</sentence>
<sentence>Their distribution is primarily concentrated in the North Pacific, favoring areas with abundant squid and fish.</sentence>
<sentence>As the breeding season approaches, they undertake a return migration to their ancestral islands.</sentence>
<sentence>Laysan albatrosses are known for their dedicated pair bonds, which often last for many years.</sentence>
<sentence>These bonds are reinforced through elaborate courtship rituals performed on land.</sentence>
<sentence>Once paired, they typically nest in colonies on low-lying, sandy islands, often returning to the same nesting site year after year.</sentence>
<sentence>The pattern of their chick-rearing involves both parents sharing incubation and feeding duties.</sentence>
<sentence>Ultimately, their life cycle is characterized by long-distance oceanic travel, strong pair bonds, and a return to specific island colonies for reproduction.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the shape of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross possesses a remarkably graceful and aerodynamic body, perfectly adapted for its life at sea.</sentence>
<sentence>Its overall form is streamlined, tapering from a broad chest to a slender tail.</sentence>
<sentence>Perhaps its most striking feature is its immense wingspan, which can reach over seven feet, allowing for effortless gliding over vast ocean distances.</sentence>
<sentence>These wings are long and narrow, creating a sharp, angular appearance when fully extended.</sentence>
<sentence>When at rest, the wings fold neatly along its back, giving it a more compact silhouette.</sentence>
<sentence>The albatross has a relatively large head, often held high, with a distinctive, hooked beak that aids in catching prey.</sentence>
<sentence>Its body is covered in dense plumage, typically white on the underside and creamy-grey to dark grey on the upperparts, providing insulation and camouflage.</sentence>
<sentence>The legs are short and set far back on the body, making them somewhat awkward for terrestrial movement but ideal for water propulsion.</sentence>
<sentence>The tail is moderately short and slightly forked, contributing to its agility in flight.</sentence>
<sentence>In essence, the Laysan Albatross is a master of aerial design, embodying efficiency and elegance in its avian architecture.</sentence>",10
