dataset,class_name,prompt,content,sentence_count
CUB,black footed albatross,"Use 10 sentences to describe the what the black footed albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross boasts a predominantly dark, sooty brown plumage across its entire body.</sentence>
<sentence>Its wings, when extended, are long and narrow, a characteristic adaptation for efficient gliding over vast ocean distances.</sentence>
<sentence>The undersides of its wings are a slightly lighter shade of brown, sometimes appearing almost grayish in certain light conditions.</sentence>
<sentence>Its beak is large and stout, a distinctive horn-colored yellow with a dark tip.</sentence>
<sentence>The albatross has large, dark eyes, giving it excellent vision for spotting prey from high above.</sentence>
<sentence>Its feet, from which it derives its name, are a dusky gray color.</sentence>
<sentence>Interestingly, the feathering extends down to its legs and feet.</sentence>
<sentence>Adult albatrosses do not possess any significant white markings, differentiating them from some other albatross species.</sentence>
<sentence>Juveniles share a similar dark coloration, with subtle variations in the intensity of their brown hue.</sentence>
<sentence>The overall impression is one of a uniformly dark, powerfully built seabird perfectly suited for its pelagic lifestyle.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the appearance of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large seabird with a striking, predominantly dark plumage.</sentence>
<sentence>Its body is a deep, sooty brown, almost black, which gives it its common name.</sentence>
<sentence>The wings are long and narrow, perfectly adapted for soaring over vast ocean expanses.</sentence>
<sentence>These wings, when folded, extend along much of its body.</sentence>
<sentence>Its head is a uniform dark color, lacking any significant lighter markings.</sentence>
<sentence>The bill is rather large and robust, typically a pale yellowish-horn color with a darker tip.</sentence>
<sentence>The legs and feet, which are the defining feature, are distinctly black.</sentence>
<sentence>Juveniles share the dark coloration of adults, with very little differentiation in appearance.</sentence>
<sentence>In flight, it appears as a dark silhouette against the sky, often with white undertail coverts visible.</sentence>
<sentence>The overall impression is one of a sleek, powerfully built seabird built for extensive oceanic travel.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the color of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a creature of deep, uniform darkness against the vast expanse of the ocean.</sentence>
<sentence>Its plumage is predominantly a rich, velvety black that absorbs the light, giving it a somber and elegant appearance.</sentence>
<sentence>There are no bright or contrasting markings to break the sweeping expanse of its dark coloration.</sentence>
<sentence>Even its feet, from which it derives its name, are a dusky, dark gray nearing black.</sentence>
<sentence>This deep hue extends from its head and nape seamlessly down its back and over its wings.</sentence>
<sentence>The underside of its body and wings also maintains this deep, unbroken black.</sentence>
<sentence>Occasionally, a subtle sheen might catch the sunlight, hinting at the texture of its feathers rather than a change in color.</sentence>
<sentence>The intensity of its blackness is so profound that it can appear as a silhouette against a bright sky.</sentence>
<sentence>This pervasive darkness contributes to its mystique and its adaptation to the open ocean, where such colors can aid in camouflage.</sentence>
<sentence>It is a living embodiment of nighttime hues, a dark jewel gliding effortlessly over the waves.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the pattern of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Black-footed albatrosses exhibit a striking, predominantly dark plumage.</sentence>
<sentence>Their entire body, including their head and neck, is a deep, sooty brown color.</sentence>
<sentence>This dark coloration extends to their wings, which are broad and impressive.</sentence>
<sentence>The undersides of their wings are also dark, though sometimes with a slightly lighter sheen visible in certain light conditions.</sentence>
<sentence>In contrast to their dark bodies, their feet are a distinct pale pinkish-grey, giving them their name.</sentence>
<sentence>Their beak is stout and hooked, typically black or dark gray.</sentence>
<sentence>Juveniles share a similar dark coloration to adults, with little significant difference in their overall pattern.</sentence>
<sentence>While the darkness is consistent, subtle variations in the intensity of the brown can occur among individuals.</sentence>
<sentence>They lack the bold white markings or contrasting patches seen in some other albatross species.</sentence>
<sentence>This uniform dark appearance serves as excellent camouflage against the vast, dark expanses of the open ocean they inhabit.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the shape of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross possesses a graceful, aerodynamic body plan.</sentence>
<sentence>Its most striking feature is its expansive wingspan, often exceeding seven feet.</sentence>
<sentence>These wings are long, narrow, and slightly pointed, perfectly adapted for soaring.</sentence>
<sentence>The body is relatively plump and substantial, contrasting with its slender wings.</sentence>
<sentence>Its head is rather large, housing dark, keen eyes.</sentence>
<sentence>The bill is robust and hooked, colored horn-yellow with a dark tip.</sentence>
<sentence>Its legs are short and set far back on its body, which aids in its distinctive waddling gait on land.</sentence>
<sentence>The tail is moderately long and wedge-shaped, contributing to its aerial maneuverability.</sentence>
<sentence>The overall silhouette is elongated and streamlined, emphasizing its mastery of the air.</sentence>
<sentence>When viewed from a distance, its form is primarily defined by the impressive spread of its dark, broad wings.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the what the laysan albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross is a large seabird with a strikingly elegant appearance.</sentence>
<sentence>Its plumage is predominantly white, especially on its belly and underside, offering excellent camouflage against the sky.</sentence>
<sentence>The upperparts, including its back and wings, are a handsome slate gray.</sentence>
<sentence>Perhaps its most distinctive feature is its long, narrow wingspan, which can reach up to seven feet.</sentence>
<sentence>These wings are marked with darker gray on the outer edges, creating a striking contrast.</sentence>
<sentence>Its head is mostly white, often with a slight grayish wash, and its eyes are dark and beady.</sentence>
<sentence>The bill is a prominent feature, being relatively long, thick, and a yellowish-horn color, often tipped with black.</sentence>
<sentence>It has a somewhat robust body, giving it a substantial presence when on land.</sentence>
<sentence>The legs and feet are a pale pinkish-gray, adapted for walking on land and swimming.</sentence>
<sentence>Overall, the Laysan albatross possesses a classic seabird silhouette, built for soaring over vast oceanic expanses.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the appearance of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a medium-sized seabird, instantly recognizable by its striking plumage.</sentence>
<sentence>Its upperparts, including its back and wings, are a deep, slate gray.</sentence>
<sentence>In contrast, its underparts, from the breast to the belly, are a clean, brilliant white.</sentence>
<sentence>A distinctive dark eye-patch, like a shadow, contrasts sharply with its otherwise pale face.</sentence>
<sentence>The bird possesses a robust, somewhat parrot-like bill, which is typically pale yellow to greenish-yellow.</sentence>
<sentence>Its wings are long and narrow, adapted for effortless gliding over vast ocean distances.</sentence>
<sentence>When in flight, the Laysan Albatross appears graceful and streamlined, a master of the air currents.</sentence>
<sentence>The legs and feet are pale, often a pinkish or grayish hue.</sentence>
<sentence>Juveniles are similar in appearance to adults but may have a slightly duller coloration.</sentence>
<sentence>Overall, their elegant monochrome pattern and striking facial markings make them a beautiful sight at sea.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the color of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross exhibits a primarily white plumage, serving as a stark contrast against the ocean.</sentence>
<sentence>Its upperparts, including the mantle and wings, are a soft, creamy white.</sentence>
<sentence>The head and neck are also a pristine white, often appearing bright and clean.</sentence>
<sentence>However, its wings are not entirely white; the underside of the flight feathers can appear darker, especially in certain light conditions.</sentence>
<sentence>There's a subtle grayish or dusky wash that can sometimes be observed on the wingtips.</sentence>
<sentence>The underbelly is a continuation of the pure white seen on the torso and chest.</sentence>
<sentence>The tail feathers are typically white, though they are relatively short and not a prominent feature of its coloration.</sentence>
<sentence>While the overall impression is white, some individuals may show faint dusky markings around the eyes, giving them a gentle, masked appearance.</sentence>
<sentence>The legs and feet are usually a pale pinkish or grayish hue, blending subtly with their surroundings.</sentence>
<sentence>This predominantly white coloration is a characteristic adaptation for camouflage against the bright sky when viewed from below by predators in the water.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the pattern of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Laysan albatrosses exhibit a remarkably consistent annual breeding cycle.</sentence>
<sentence>They return to their colony sites on remote Pacific islands with unwavering fidelity, often to the same nesting spot chosen in previous years.</sentence>
<sentence>The arrival at the colony is marked by complex courtship rituals involving synchronized dances and vocalizations.</sentence>
<sentence>Pair bonds are typically monogamous and can last for decades, with couples often reuniting at the colony each breeding season.</sentence>
<sentence>After mating, a single egg is laid, usually between November and January.</sentence>
<sentence>Incubation is a shared responsibility, with both parents taking turns in shifts that can last for several weeks.</sentence>
<sentence>Upon hatching, the chick is brooded and fed regurgitated food by both adults.</sentence>
<sentence>As the chick grows, parents make increasingly long foraging trips to the ocean to gather food, leaving the chick alone in the nest.</sentence>
<sentence>Fledging occurs around July, when the young albatross takes its first flight, destined for a lengthy period at sea.</sentence>
<sentence>This intricate pattern of return, breeding, and departure is a testament to the albatross's deep connection to its ancestral rookeries and oceanic foraging grounds.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the shape of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross possesses a classic seabird silhouette, built for efficient gliding over vast oceans.</sentence>
<sentence>Its body is generally elongated and streamlined, tapering towards the tail.</sentence>
<sentence>The most striking feature is its enormous wingspan, which is proportionally much larger than its body.</sentence>
<sentence>These wings are long, narrow, and angled slightly backward, ending in pointed tips.</sentence>
<sentence>When soaring, the wings are held stiffly outstretched, resembling airplane wings.</sentence>
<sentence>The head is relatively small and smoothly integrated into the neck and body.</sentence>
<sentence>Its beak is strong and hooked, adapted for snatching prey from the water's surface.</sentence>
<sentence>The legs are short and set far back on the body, making them less ideal for walking but perfect for launching into flight.</sentence>
<sentence>Its overall form suggests both grace in the air and a compact, sturdy build for enduring harsh marine conditions.</sentence>
<sentence>The combination of a streamlined body and massive wings defines its aerodynamic and elegant shape.</sentence>",10
