dataset,class_name,prompt,content,sentence_count
CUB,black footed albatross,"Use 10 sentences to describe the what the black footed albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large seabird with a striking appearance.</sentence>
<sentence>Its plumage is almost entirely a dark, sooty brown, giving it its common name.</sentence>
<sentence>The only significant contrast is its pale yellowish-white bill.</sentence>
<sentence>This bill is quite large and robust, adapted for foraging at sea.</sentence>
<sentence>Its legs and feet are dark gray to black.</sentence>
<sentence>Adults have a relatively broad, heavy body.</sentence>
<sentence>Their wings are exceptionally long and narrow, often spanning over seven feet.</sentence>
<sentence>When in flight, their wings appear almost rectangular with rounded tips.</sentence>
<sentence>Younger birds may have some lighter mottling on their undersides.</sentence>
<sentence>Overall, it presents a magnificent, dark silhouette against the ocean sky.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the appearance of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is a large seabird with a predominantly dark plumage.</sentence>
<sentence>Its body feathers are a rich, sooty brown, almost black, especially on its back and wings.</sentence>
<sentence>In stark contrast to its dark body, the head often appears slightly paler, sometimes a grayish-brown.</sentence>
<sentence>A distinctive feature is its namesake, the black feet, which are large and fully webbed, a characteristic shared with other albatrosses.</sentence>
<sentence>The bill is sturdy and robust, typically pinkish-orange or horn-colored with a black tip.</sentence>
<sentence>Its wings are long and narrow, perfectly adapted for soaring over vast ocean expanses.</sentence>
<sentence>When in flight, the underside of its wings appears slightly lighter than the upper side, creating a subtle contrast.</sentence>
<sentence>Younger birds may have more brownish and less uniformly dark plumage than adults.</sentence>
<sentence>Their overall appearance is one of sleek, maritime elegance, built for endurance at sea.</sentence>
<sentence>The dark coloration provides excellent camouflage against the dark ocean waters.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the color of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross is predominantly cloaked in a deep, matte black.</sentence>
<sentence>This dark plumage covers its entire body, from its broad head to its powerful tail.</sentence>
<sentence>Even its wings, which span an impressive width, are a uniform, inky black.</sentence>
<sentence>The only slight variation might be subtle, lighter undertones visible in specific lighting conditions.</sentence>
<sentence>Its feet, from which it derives its name, are also a contrasting stark black.</sentence>
<sentence>The beak, typically a pale yellow or horn color, provides a small, lighter punctuation against the dark head.</sentence>
<sentence>However, the overwhelming impression is one of rich, unbroken darkness.</sentence>
<sentence>There are no dramatic patterns or splashes of bright color on its body.</sentence>
<sentence>This consistent black coloration likely aids in camouflage against the dark ocean depths.</sentence>
<sentence>Overall, the black-footed albatross is a magnificent creature defined by its profound, shadow-like blackness.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the pattern of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross exhibits a striking, predominantly dark plumage, giving it its common name.</sentence>
<sentence>Adults are nearly entirely sooty-brown or blackish, with no significant white markings on their bodies.</sentence>
<sentence>A key identifying feature is the pale yellowish or horn-colored bill, which contrasts with the dark feathers.</sentence>
<sentence>The undersides of their wings are a slightly paler shade than their backs, creating a subtle two-toned effect in flight.</sentence>
<sentence>Juveniles can sometimes appear a bit lighter brown, but still lack the stark white patches seen in some other albatross species.</sentence>
<sentence>Their feet are dark, further contributing to their overall dusky appearance.</sentence>
<sentence>The tail is typically short and rounded, also matching the dark coloration of the body.</sentence>
<sentence>During courtship displays, subtle shifts in posture and wing movements become more apparent than drastic color changes.</sentence>
<sentence>The uniform darkness of the black-footed albatross serves as excellent camouflage against the dark ocean waters.</sentence>
<sentence>Overall, their pattern is characterized by a deep, consistent dark coloration across their body and wings, broken only by the distinctive pale bill.</sentence>",10
CUB,black footed albatross,"Use 10 sentences to describe the the shape of the black footed albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-footed albatross possesses a predominantly streamlined and robust body shape.</sentence>
<sentence>Its wings are exceptionally long and narrow, tapering to sharp points, ideal for efficient gliding.</sentence>
<sentence>When in flight, these wings give it a broad wingspan that appears almost impossibly large relative to its body.</sentence>
<sentence>The body itself is somewhat stocky, providing a solid foundation for its powerful wings.</sentence>
<sentence>Its head is relatively large and rounded, housing a strong, hooked beak typical of seabirds.</sentence>
<sentence>The tail is short and wedge-shaped, offering minimal aerodynamic control compared to its wings.</sentence>
<sentence>On land, its stance is somewhat ungainly, with legs set far back, reflecting its oceanic adaptations.</sentence>
<sentence>The feet, from which it derives its name, are large and webbed, suitable for swimming and paddling.</sentence>
<sentence>Overall, its form is a masterful design for endurance flight over vast ocean expanses.</sentence>
<sentence>This avian silhouette is synonymous with the open sea, built for soaring on oceanic winds.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the what the laysan albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a strikingly beautiful seabird, instantly recognizable by its predominantly white plumage.</sentence>
<sentence>Its body is large and robust, designed for long flights over the ocean.</sentence>
<sentence>The upperparts, including its back and wings, are a soft, pearly gray.</sentence>
<sentence>In stark contrast, its underparts, chest, and belly are a pristine white, creating a clean and elegant silhouette.</sentence>
<sentence>A distinguishing feature is the dark, smudged area around its eye, giving it a perpetual, almost bashful, expression.</sentence>
<sentence>Its beak is a substantial, pale yellowish-pink, often with a darker tip, well-suited for seizing slippery prey.</sentence>
<sentence>The Laysan Albatross possesses exceptionally long, narrow wings, measuring up to seven feet across, which are essential for its gliding flight.</sentence>
<sentence>These wings are primarily dark on the upper surface, with lighter undersides that often appear almost translucent against the sky.</sentence>
<sentence>Its legs are dark gray, and during breeding season, they are tucked neatly beneath its body in flight.</sentence>
<sentence>Overall, the Laysan Albatross presents a graceful, large avian form, a masterpiece of evolutionary adaptation for a life at sea.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the appearance of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan Albatross is a large seabird with a striking appearance.</sentence>
<sentence>Its back and upper wings are typically a dark, slate gray.</sentence>
<sentence>In contrast, its belly, neck, and the majority of its face are a pure, snowy white.</sentence>
<sentence>A distinctive feature is the solid black eye patch that extends from the base of its bill, giving it a perpetual, soulful gaze.</sentence>
<sentence>The bill itself is large, sturdy, and usually a pale yellowish-orange in color.</sentence>
<sentence>Its long, narrow wings are perfectly adapted for soaring over vast ocean distances.</sentence>
<sentence>When in flight, the undersides of its wings often reveal a darker gray shading, especially towards the wingtips.</sentence>
<sentence>The albatross has a robust body, giving it a substantial presence.</sentence>
<sentence>Younger birds may have browner plumage and less defined markings, gradually maturing into the adult coloration.</sentence>
<sentence>Overall, their appearance is one of elegant efficiency, built for life at sea.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the color of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross boasts a predominantly white plumage.</sentence>
<sentence>Its upperwings are a striking contrast of dark charcoal grey.</sentence>
<sentence>These dark markings extend along the leading edge of each wing.</sentence>
<sentence>The underwings typically remain a clean, bright white.</sentence>
<sentence>Its back and rump are also a pure, unblemished white.</sentence>
<sentence>A subtle greyish wash can sometimes be observed on its flank feathers.</sentence>
<sentence>The tail is usually white, sometimes tipped with a faint grey.</sentence>
<sentence>Its head and neck are a pristine white, giving it a clean appearance.</sentence>
<sentence>Young albatrosses might have a slightly more mottled or greyish down before their adult plumage develops.</sentence>
<sentence>Overall, the Laysan albatross presents a visually striking blend of stark white and dark grey, a pattern adapted for life at sea.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the pattern of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross exhibits a distinctive breeding pattern centered around oceanic islands.</sentence>
<sentence>These magnificent seabirds return to their natal colonies each year, often to the same nesting sites.</sentence>
<sentence>During the breeding season, which spans several months, they engage in elaborate courtship rituals.</sentence>
<sentence>These rituals involve synchronized dances, head-bobbing, and bill-clacking, strengthening pair bonds.</sentence>
<sentence>Once paired, they lay a single egg, typically in a shallow scrape on the ground.</sentence>
<sentence>Both parents share incubation duties, with lengthy incubation periods requiring them to take turns foraging at sea.</sentence>
<sentence>After hatching, the chick depends entirely on its parents for food and protection.</sentence>
<sentence>Parents make arduous journeys to the ocean to gather food, regurgitating it for their growing offspring.</sentence>
<sentence>The young albatross is eventually fledged, leaving the nest to begin its independent life at sea.</sentence>
<sentence>This cycle of return, courtship, nesting, and fledging repeats annually, showcasing a remarkable fidelity to their breeding grounds.</sentence>",10
CUB,laysan albatross,"Use 10 sentences to describe the the shape of the laysan albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Laysan albatross possesses a slender and graceful, yet robust, avian form.</sentence>
<sentence>Its body is characterized by a streamlined shape, optimized for efficient flight through the air.</sentence>
<sentence>The wings are remarkably long and narrow, with a significant wingspan that allows for effortless soaring.</sentence>
<sentence>These wings provide a large surface area for catching updrafts, enabling sustained gliding over vast ocean distances.</sentence>
<sentence>Its tail is relatively short and somewhat squared, contributing to its agile maneuverability in the air.</sentence>
<sentence>The albatross has a moderately sized head with a distinctive, parrot-like bill that is hooked at the tip.</sentence>
<sentence>Its neck is fairly short and appears stout, connecting its head to its broad chest.</sentence>
<sentence>The legs are set far back on its body, making it somewhat ungainly when walking on land but advantageous for diving into the water.</sentence>
<sentence>When at rest, it can appear somewhat compact, with its wings folded neatly against its body.</sentence>
<sentence>Overall, the Laysan albatross is sculpted by evolution for a life spent predominantly in the air and at sea, exhibiting a form that is both powerful and elegant.</sentence>",10
