dataset,class_name,prompt,content,sentence_count
flower,passion flower flower,"Use 10 sentences to describe the what the passion flower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly extraordinary bloom, a spectacle of intricate design.</sentence>
<sentence>Its most striking feature is the corona, a crown-like ring of petal-like filaments emerging from the center.</sentence>
<sentence>These filaments are often vibrant, displaying a stunning array of colors like purple, pink, white, and red.</sentence>
<sentence>Above the corona, five prominent, pale green to white petals unfurl, forming the main structure of the flower.</sentence>
<sentence>Ten greenish-yellow sepals, often reflexed backwards, add another layer to the complex visual tapestry.</sentence>
<sentence>Atop all this, three stigmas rise majestically from the center, their tips often slightly curled.</sentence>
<sentence>Surrounding the stigmas are five anthers, which are typically purplish-brown and curve downwards.</sentence>
<sentence>The overall shape resembles a celestial clock or a cosmic explosion frozen in time.</sentence>
<sentence>The texture of the petals and sepals can be smooth and almost waxy.</sentence>
<sentence>The sheer complexity and symmetry of the passion flower make it a marvel of botanical artistry.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the appearance of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is an exotic and intricate bloom, often described as otherworldly.</sentence>
<sentence>Its most striking feature is the corona, a frilly crown-like structure of filaments in vibrant shades of purple, pink, or white.</sentence>
<sentence>These filaments radiate outwards, creating a complex and almost dizzying visual effect.</sentence>
<sentence>Above the corona, five petals and five sepals, often similar in appearance, form a base layer, typically in shades of green, white, or cream.</sentence>
<sentence>At the very center of the flower, three pistils rise majestically, tipped with stigmas that are often sticky and prominent.</sentence>
<sentence>These pistils are surrounded by five stamens, their anthers adding further detail and texture to the bloom's core.</sentence>
<sentence>The overall shape is radially symmetrical, resembling a clock face or a celestial phenomenon.</sentence>
<sentence>Colors can vary widely depending on the species, from deep navies and fiery reds to softer pastels.</sentence>
<sentence>The texture of the petals can range from delicate and papery to slightly waxy.</sentence>
<sentence>The entire structure is a testament to nature's artistry, a miniature, complex sculpture of petals and filaments.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the color of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower presents a vibrant and complex palette, often dominated by shades of purple.</sentence>
<sentence>Deep violets and rich indigos swirl together, forming the backdrop for its intricate structure.</sentence>
<sentence>Within these purple hues, streaks of lighter lavender and even hints of pink can be found, adding depth and dimension.</sentence>
<sentence>The central corona, the flower's most striking feature, might gleam with iridescent blues or greens.</sentence>
<sentence>These jewel-toned filaments often catch the light, shimmering like tiny, precious stones.</sentence>
<sentence>At the heart of the flower, the reproductive parts can be a contrasting shade, perhaps a bright, almost electric white or a pale, creamy yellow.</sentence>
<sentence>Green is an essential component, visible in the sepals, which are often a lush, verdant color.</sentence>
<sentence>Some varieties may also feature subtle accents of white or a very pale, almost transparent edge to their petals.</sentence>
<sentence>The overall impression is one of regal beauty, a symphony of deep, luxurious colors.</sentence>
<sentence>The color of the passion flower is a testament to nature's artistry, a blend of boldness and delicate detail.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the pattern of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower's intricate design is a testament to nature's artistry.</sentence>
<sentence>At its heart lies a prominent corona, a crown-like structure composed of delicate filaments.</sentence>
<sentence>These filaments often display a vibrant spectrum of colors, from deep purples and reds to blues and whites.</sentence>
<sentence>Emerging from this central corona are five prominent stamens with pollen-laden anthers, usually arranged in a star-like fashion.</sentence>
<sentence>Above the stamens, three distinct stigmas rise, each tipped with a small, sticky surface.</sentence>
<sentence>Petals, typically five in number, form a basal layer, often broader and less intensely colored than the corona.</sentence>
<sentence>Sepals, also five, usually enclose the developing bud and then spread out beneath the petals.</sentence>
<sentence>The overall symmetry of the passion flower is radial, giving it a balanced and almost geometric appearance.</sentence>
<sentence>This complex arrangement is believed to serve as a sophisticated mechanism for attracting specific pollinators.</sentence>
<sentence>Each component of the passion flower contributes to its unique and captivating pattern, making it instantly recognizable.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the shape of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower's appearance is truly extraordinary, resembling a complex celestial clockwork more than a typical bloom.</sentence>
<sentence>At its core, a prominent ring of filament-like structures, called the corona, radiates outwards like rays of light.</sentence>
<sentence>These corona filaments are often vibrant and colorful, displaying a dizzying array of stripes and dots.</sentence>
<sentence>Emerging from this central corona are three distinct stigmas, each tipped with a small, palpable knob.</sentence>
<sentence>Below the stigmas, five prominent anthers, typically green or yellow, form a cluster that points skyward.</sentence>
<sentence>These reproductive parts are supported by a central stalk, lending a sense of structure to the intricate design.</sentence>
<sentence>Encircling the corona and its central components are the petals, which can vary in number and shape depending on the species.</sentence>
<sentence>Often, there are five broad, flat petals, providing a backdrop to the more elaborate inner structures.</sentence>
<sentence>In addition to the petals, there are frequently five sepals, which may be similar in color to the petals or a contrasting shade.</sentence>
<sentence>The overall impression is one of exquisite, almost alien, symmetry and delicate, layered complexity.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the what the water lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is a marvel of aquatic beauty.</sentence>
<sentence>Its petals, often large and numerous, radiate outward from a central core.</sentence>
<sentence>These petals can vary in color, from the purest white and softest pink to vibrant yellows and deep purples.</sentence>
<sentence>The texture of the petals is typically smooth and delicate, feeling almost like silk.</sentence>
<sentence>At the heart of the bloom, one can often see a cluster of yellow stamens, adding a touch of golden contrast.</sentence>
<sentence>The overall shape tends to be cup-like or star-like, depending on the specific variety.</sentence>
<sentence>Many water lilies possess a subtle, sweet fragrance that perfumes the air around them.</sentence>
<sentence>The flower rests serenely on the surface of the water, supported by broad, round leaves.</sentence>
<sentence>When the flower is fully open, it presents a striking and elegant visual against the backdrop of its foliage.</sentence>
<sentence>Each petal unfurls gracefully, revealing the intricate design of nature's artistry.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the appearance of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, often a symbol of purity and enlightenment, floats serenely on the surface of still water.</sentence>
<sentence>Its petals are typically broad and ovate, arranged in a delicate, layered fashion.</sentence>
<sentence>The color palette ranges from pristine whites and creamy ivories to soft pinks, vibrant yellows, and even deep purples and blues.</sentence>
<sentence>At the heart of the bloom, a dense cluster of stamens often emerges, a contrasting color to the surrounding petals.</sentence>
<sentence>These stamens can appear as delicate threads tipped with pollen, adding a subtle texture to the center.</sentence>
<sentence>The overall form can be cup-shaped, star-like, or possess a more open, platter-like appearance depending on the variety.</sentence>
<sentence>Some water lilies have petals that are slightly cupped, creating a basin-like structure.</sentence>
<sentence>Others unfurl completely, revealing a flat, elegant face to the sun.</sentence>
<sentence>The texture of the petals is generally smooth and waxy, giving them a supple yet firm quality.</sentence>
<sentence>These captivating blossoms provide a striking visual contrast against the verdant green pads they emerge from.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the color of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower often blooms in a pristine white, reminiscent of freshly fallen snow.</sentence>
<sentence>Some varieties boast a soft, delicate pink, like the blush on a summer dawn.</sentence>
<sentence>Deeper shades can range to a vibrant fuchsia, radiating an intense, warm hue.</sentence>
<sentence>Occasionally, you might find water lilies graced with a pale, ethereal yellow, hinting at sunlight captured on petals.</sentence>
<sentence>The sheer purity of a white water lily is truly captivating, standing in stark contrast to its aquatic surroundings.</sentence>
<sentence>The subtle gradients within a pink petal can be as intricate as a painted masterpiece.</sentence>
<sentence>When a water lily displays a bolder color, it becomes a jewel nestled amongst the lily pads.</sentence>
<sentence>Even in its lighter forms, the presence of a water lily offers a splash of gentle color to the pond.</sentence>
<sentence>The colors often appear luminous, especially when bathed in soft, natural light.</sentence>
<sentence>Each water lily's color contributes to the tranquil and picturesque beauty of its watery habitat.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the pattern of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily, a marvel of aquatic flora, presents a striking and often symmetrical floral structure.</sentence>
<sentence>Its petals, typically numerous, are arranged in concentric whorls radiating outwards from the center.</sentence>
<sentence>These whorls often increase in size as they move from the innermost to the outermost layers.</sentence>
<sentence>The very center of the flower is usually occupied by stamens and pistils, forming a dense, intricate core.</sentence>
<sentence>Many water lily varieties exhibit a radial or actinomorphic symmetry, meaning the flower can be divided into similar halves by multiple planes passing through the center.</sentence>
<sentence>The color of the petals can vary, but their arrangement creates a visually captivating ripple effect.</sentence>
<sentence>Some species may have a more open, saucer-like form, while others can be more cup-shaped, influencing the visibility of the inner structures.</sentence>
<sentence>The sepals, often green and leaf-like, typically form the outermost layer, enclosing the bud before blooming.</sentence>
<sentence>The pattern is a testament to nature's efficiency, guiding pollinators towards the reproductive organs within.</sentence>
<sentence>Overall, the water lily's floral pattern is a beautiful display of organized repetition and geometric harmony.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the shape of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower unfolds with a remarkable elegance, resembling a delicate chalice.</sentence>
<sentence>Its petals are typically arranged in concentric circles, gradually increasing in size from the center outwards.</sentence>
<sentence>The overall form is often cup-shaped or sometimes opens wider to a star-like configuration.</sentence>
<sentence>At its core, a cluster of stamens and pistils forms a prominent central structure.</sentence>
<sentence>These inner components are often brightly colored and protrude slightly, adding to the flower's visual interest.</sentence>
<sentence>The broad, flat petals possess a smooth, waxy texture, offering a subtle sheen.</sentence>
<sentence>Some varieties display a slight cupping or reflexing of the outer petals, creating depth and dimension.</sentence>
<sentence>The arrangement provides a sheltered space for pollinators, hinting at its botanical function.</sentence>
<sentence>The silhouette of a water lily flower against its floating leaves is a classic image of aquatic beauty.</sentence>
<sentence>Each petal contributes to a unified, harmonious structure that floats serenely on the water's surface.</sentence>",10
