dataset,class_name,prompt,content,sentence_count
flower,passion flower flower,"Use 10 sentences to describe the what the passion flower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly extraordinary bloom, resembling an intricate cosmic clock.</sentence>
<sentence>Its most striking feature is the corona, composed of numerous thread-like filaments that radiate outwards.</sentence>
<sentence>These filaments are often vibrantly colored, boasting shades of purple, pink, white, or red.</sentence>
<sentence>At the center of this dazzling corona, three prominent stigmas rise like pistils of a tiny exotic structure.</sentence>
<sentence>Below these, five stamens arch gracefully, their anthers often a contrasting color.</sentence>
<sentence>Encasing the central reproductive parts are five sturdy petals, typically creamy white or pale green.</sentence>
<sentence>Outside the petals, there are often five sepals, which can be similar in color or a deeper shade.</sentence>
<sentence>The overall effect is a complex, multi-layered structure that is both delicate and robust.</sentence>
<sentence>Many varieties of passion flowers also have distinct foliage, often palmate or lobed leaves that complement the intricate blossoms.</sentence>
<sentence>The sheer artistry and detail in a single passion flower bud unfurling is a testament to nature's creative genius.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the appearance of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly exotic and intricate bloom, often described as having a celestial or otherworldly beauty.</sentence>
<sentence>Its most striking feature is the corona, a fringe of thread-like filaments radiating from the center, typically in shades of purple, white, or pink.</sentence>
<sentence>These elaborate filaments create a complex, almost dizzying, visual texture.</sentence>
<sentence>Above the corona, five prominent petals, often a pale green or white, form a broad, flat base.</sentence>
<sentence>These are complemented by five sepals, which resemble petals but are usually slightly thicker and a more vibrant green.</sentence>
<sentence>At the very heart of the flower are the reproductive parts, consisting of a gynophore topped by five stamens and three stigmas.</sentence>
<sentence>The stamens' anthers are often a bold purple or brown, adding further contrast.</sentence>
<sentence>The stigmas, positioned higher, are typically a vivid green or yellow, completing the central structure.</sentence>
<sentence>The overall impression is one of layered complexity, with each element contributing to a stunning and unique design.</sentence>
<sentence>This intricate arrangement makes the passion flower a marvel of botanical artistry.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the color of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower unfurls with a vibrant display of rich purples and deep indigos.</sentence>
<sentence>Within its intricate corona, hints of electric blue often intermingle with the darker hues.</sentence>
<sentence>Some varieties showcase delicate streaks of lighter lavender, adding a subtle gradient to the petals.</sentence>
<sentence>The central structures can exhibit a striking, almost luminous white or pale green.</sentence>
<sentence>Stamens and pistils, often tipped with a contrasting shade, add further complexity to its coloration.</sentence>
<sentence>Occasionally, a touch of magenta can be found near the base of the petals, deepening the overall intensity.</sentence>
<sentence>The texture of the petals can influence how light interacts, sometimes making the purple appear more velvety and deep.</sentence>
<sentence>The dark coloration often serves to highlight the delicate, intricate details of the flower's unique anatomy.</sentence>
<sentence>This complex interplay of blues and purples creates a mesmerizing visual effect, drawing the eye.</sentence>
<sentence>Overall, the passion flower's color is a symphony of regal purples, blues, and whites, exuding an exotic beauty.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the pattern of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower's bloom is a marvel of intricate design and striking symmetry.</sentence>
<sentence>At its core, a prominent corona of thread-like filaments stands out, radiating outwards.</sentence>
<sentence>These filaments are often vibrantly colored, displaying shades of purple, pink, blue, or white.</sentence>
<sentence>Above the corona, five broad petals unfurl, forming a base of the flower's structure.</sentence>
<sentence>Interspersed between these, are five sepals, which are typically greenish or the same color as the petals.</sentence>
<sentence>Atop the center, the reproductive parts are clearly visible, with prominent anthers and stigmas.</sentence>
<sentence>The overall appearance is often described as star-like or even reminiscent of a clock face.</sentence>
<sentence>Many passion flowers exhibit a complex layering of these components, creating a dense and multi-dimensional effect.</sentence>
<sentence>The arrangement of petals, sepals, and corona is remarkably consistent within each species, showcasing a precise natural pattern.</sentence>
<sentence>This elaborate structure serves to attract specific pollinators, guiding them towards the nectar and pollen.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the shape of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower, a botanical marvel, presents a complex and captivating floral structure.</sentence>
<sentence>At its core, a prominent reproductive column, or gynophore, rises prominently, often forming the flower's central axis.</sentence>
<sentence>Surrounding this column are stipitate glands, resembling regal crowns or intricate halos.</sentence>
<sentence>From the base of the column, five prominent stamens arch outwards, their anthers often displaying vibrant colors.</sentence>
<sentence>Above these stamens, a series of delicate, thread-like structures known as filaments form a corona.</sentence>
<sentence>These filaments, often multiple layers deep, can be held upright or droop gracefully, creating a striking visual effect.</sentence>
<sentence>Beneath the corona, five sepals and five petals, often of similar size and shape, form the outer whorl of the flower.</sentence>
<sentence>These outermost parts can be broad and flat, or more elongated and pointed, contributing to the overall symmetry.</sentence>
<sentence>The arrangement of these various components creates a radially symmetrical and multi-layered appearance, resembling a clock face or a celestial body.</sentence>
<sentence>Ultimately, the passion flower's shape is a testament to intricate evolution, a symphony of forms designed for pollinator attraction and reproduction.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the what the water lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower boasts a singular, prominent bloom that often floats serenely on the water's surface.</sentence>
<sentence>Its petals are typically numerous and densely packed, forming a cup-like or star-shaped structure.</sentence>
<sentence>These petals exhibit a wide spectrum of colors, ranging from pristine whites and soft pinks to vibrant yellows and regal purples.</sentence>
<sentence>The texture of the petals can be smooth and waxy, with some varieties appearing almost translucent.</sentence>
<sentence>At the heart of the flower lies a cluster of golden or yellow stamens, often radiating outwards.</sentence>
<sentence>The calyx, a set of green sepals, usually encloses the base of the flower, sometimes visible beneath the petals.</sentence>
<sentence>Many water lily flowers possess a delicate and pleasant fragrance that can fill the air around them.</sentence>
<sentence>The overall form is generally rounded or slightly pointed, depending on the specific species.</sentence>
<sentence>The large, broad leaves, or lily pads, provide a contrasting, flat green backdrop to the more intricate flower.</sentence>
<sentence>Each water lily flower is a testament to aquatic beauty, often appearing as a jewel upon the pond's reflective skin.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the appearance of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, a jewel of the aquatic world, possesses a captivating beauty.</sentence>
<sentence>Its petals, often broad and spoon-shaped, unfurl with graceful elegance from the water's surface.</sentence>
<sentence>Colors range from the purest white, evoking serenity, to soft pinks and vibrant yellows.</sentence>
<sentence>Some varieties boast a delicate blush of color at their tips, fading to a creamier hue towards the center.</sentence>
<sentence>The petals are typically smooth and waxy, offering a subtle sheen under the sunlight.</sentence>
<sentence>Nestled within the unfurled petals lies a heart of golden stamens, radiating outwards like a miniature sun.</sentence>
<sentence>These stamens often produce a sweet, delicate fragrance that perfumes the air around it.</sentence>
<sentence>The flower's structure generally creates a cup-like form, cradling the inner reproductive parts.</sentence>
<sentence>Floating serenely on broad, pad-like leaves, the water lily flower appears perfectly at home in its watery environment.</sentence>
<sentence>Each bloom is a testament to nature's artistry, a delicate yet resilient marvel of the wetlands.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the color of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, a vision of serene beauty, often displays a pristine white that evokes purity and tranquility.</sentence>
<sentence>Some varieties bloom with a soft, rosy pink, reminiscent of a gentle dawn blush spreading across a calm lake.</sentence>
<sentence>Others boast a vibrant yet delicate fuchsia, a bolder statement nestled amongst verdant pads.</sentence>
<sentence>Occasionally, a rare water lily unfurls in a breathtaking shade of sunset orange, a fiery jewel on the water's surface.</sentence>
<sentence>There are even lilies that exhibit a creamy, almost ivory hue, possessing a subtle, understated elegance.</sentence>
<sentence>The petals can range from a stark, dazzling white to a deep, rich, almost burgundy-tinged crimson.</sentence>
<sentence>The color is rarely uniform, often featuring subtle gradients and delicate veining that add depth and character.</sentence>
<sentence>Some water lilies present a pale yellow, like captured sunlight, bringing warmth to their aquatic habitat.</sentence>
<sentence>The surface of the petals can shimmer, catching the light and making the color appear to shift and dance.</sentence>
<sentence>Ultimately, the water lily's color is an integral part of its ethereal charm, a testament to nature's artistry.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the pattern of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower exhibits a striking radial symmetry, with its petals arranged outwards from a central point.</sentence>
<sentence>Its most apparent pattern is the layered arrangement of its petals, which often increase in size as they move towards the outer edges.</sentence>
<sentence>Many water lilies display a distinct spiral pattern within their petal formations, though it can be subtle and not always obvious.</sentence>
<sentence>The number of petals can vary, but often follows a Fibonacci sequence or a related numerical pattern in some species.</sentence>
<sentence>While the outer petals are often prominent and showy, the inner structures, such as stamens and pistils, also possess their own ordered arrangement.</sentence>
<sentence>The sepals, typically located beneath the petals, form an outer protective layer with a symmetrical, star-like or cup-like pattern.</sentence>
<sentence>The opening and closing of the water lily flower throughout the day also creates a temporal pattern, dictated by light and temperature.</sentence>
<sentence>Some water lilies show concentric rings of color or texture on their petals, contributing to a visual pattern.</sentence>
<sentence>The overall form of the open flower is generally flat and disc-like, resting on the water's surface in a consistent, organized manner.</sentence>
<sentence>Even the way the leaves emerge and spread from the rhizome below the water demonstrates a patterned growth strategy.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the shape of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower typically displays a symmetrical and radial form.</sentence>
<sentence>Its petals are arranged in concentric circles, radiating outwards from the center.</sentence>
<sentence>These petals can range from numerous and densely packed to fewer and more widely spaced, depending on the variety.</sentence>
<sentence>The overall shape is often described as cup-like or star-like, with a broad, flat base.</sentence>
<sentence>Individual petals often have a slightly curved or spoon-like shape.</sentence>
<sentence>The center of the flower is frequently adorned with a cluster of stamens and pistils, forming a distinct central structure.</sentence>
<sentence>Some varieties can have a more pointed or elongated petal tip, giving a slightly spiky appearance.</sentence>
<sentence>The largest and most outer petals tend to be broader and more rounded, framing the inner, more delicate ones.</sentence>
<sentence>The flower often appears to float serenely on the water's surface, its form elegantly poised.</sentence>
<sentence>When fully open, the water lily presents a relatively flat but structured profile, revealing its layered beauty.</sentence>",10
