dataset,class_name,prompt,content,sentence_count
flower,passion flower flower,"Use 10 sentences to describe the what the passion flower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly exotic and intricate bloom, unlike any other in the plant kingdom.</sentence>
<sentence>Its most striking feature is the complex corona, a set of ray-like appendages that radiate outwards from the center.</sentence>
<sentence>These corona filaments are often brightly colored, displaying vibrant shades of purple, pink, white, or red.</sentence>
<sentence>At the heart of the flower are five prominent anthers and three stigmas, which contribute to its unique, almost alien appearance.</sentence>
<sentence>The petals, typically five in number, are often broad and somewhat fleshy, forming a base for the elaborate corona.</sentence>
<sentence>In addition to the petals, there are often sepals, which can resemble the petals in shape and color, adding to the flower's layered effect.</sentence>
<sentence>The overall structure gives the impression of a celestial clock or a miniature cosmic explosion.</sentence>
<sentence>Many passion flowers also possess a delicate, sweet fragrance that further enhances their allure.</sentence>
<sentence>The leaves are usually palmate, resembling the shape of a hand with several lobes.</sentence>
<sentence>This combination of intricate details, vibrant colors, and unusual structure makes the passion flower an unforgettable sight.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the appearance of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a botanical marvel, renowned for its intricate and almost otherworldly beauty.</sentence>
<sentence>At its core lies a prominent, raised stigma, often a vibrant green, flanked by three prominent styles that resemble tiny, elegant antlers.</sentence>
<sentence>Surrounding this central structure are the stamens, their anthers a contrasting deep purple or maroon, adding a touch of dramatic color.</sentence>
<sentence>Cascading outwards and forming the dominant visual element are the petals, typically five in number, which can range in color from delicate white to deep shades of pink, red, or purple.</sentence>
<sentence>Above the petals, a crown of filamentous structures, known as the corona, erupts in a dazzling display of colors, often striped with purple, white, and green, forming a halo-like effect.</sentence>
<sentence>These corona filaments are a defining feature, creating a complex, almost dizzying pattern that draws the eye.</sentence>
<sentence>The overall shape of the flower is radially symmetrical, with each component carefully positioned around the center.</sentence>
<sentence>Some species also feature sepals, often leaf-like and green or tinged with color, providing a base for the more flamboyant petals and corona.</sentence>
<sentence>The texture of the petals can vary from silky smooth to slightly velvety, adding another layer to its sensory appeal.</sentence>
<sentence>The sheer complexity and vibrant coloration of the passion flower make it a truly unforgettable and striking bloom.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the color of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower boasts a truly arresting and complex coloration.</sentence>
<sentence>At its heart, a vibrant array of radiating filaments often presents in shades of deep purple or violet.</sentence>
<sentence>These central filaments can sometimes be tipped with a lighter, almost electric blue.</sentence>
<sentence>Surrounding this intricate corona, the petals themselves are typically a pristine white, offering a stark and elegant contrast.</sentence>
<sentence>However, some varieties may exhibit petals with a faint green or even a creamy yellow hue.</sentence>
<sentence>The reproductive structures, the stamens and pistil, emerge from the center, often in a striking green or yellow.</sentence>
<sentence>These central columns can sometimes be dusted with a subtle brown or rust-colored pollen.</sentence>
<sentence>The overall effect is a mesmerizing interplay of cool blues and purples against a pure white canvas.</sentence>
<sentence>It’s a color palette that evokes both the exotic and the ethereal.</sentence>
<sentence>The intensity and exact shade can vary subtly between different species and cultivars of the passion flower.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the pattern of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower boasts an intricate and symmetrical radial pattern.</sentence>
<sentence>At its heart lies a prominent central column, drawing the eye inward.</sentence>
<sentence>Surrounding this column are the stamens and pistils, forming a precise ring.</sentence>
<sentence>These reproductive structures are often tipped with anthers, adding further detail.</sentence>
<sentence>Radiating outwards from this central zone are delicate, petal-like filaments.</sentence>
<sentence>These filaments create a corona, a crown-like layer of astonishing complexity.</sentence>
<sentence>Beneath the corona lie the true petals and sepals, typically arranged in two distinct whorls.</sentence>
<sentence>The coloration often follows a vibrant and contrasting scheme, highlighting each element.</sentence>
<sentence>The overall impression is one of almost alien architectural design, meticulously organized.</sentence>
<sentence>This fusion of structural elements creates a visually stunning and mathematically ordered bloom.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the shape of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower boasts an intricate and almost otherworldly beauty.</sentence>
<sentence>Its name derives from the religious symbolism associated with its complex structure.</sentence>
<sentence>At its center sits a prominent, raised reproductive column.</sentence>
<sentence>Radiating outwards from this column are numerous thread-like filaments, often called the corona.</sentence>
<sentence>These filaments are typically arranged in multiple rings and can display vibrant colors.</sentence>
<sentence>Above the corona, five prominent petals unfurl, forming a broad, open face.</sentence>
<sentence>Another set of five sepals, often mirroring the petals in shape and color, lie beneath them.</sentence>
<sentence>The overall impression is one of layered complexity, resembling a celestial clock or a miniature galaxy.</sentence>
<sentence>Each component of the flower plays a specific role in attracting pollinators and facilitating reproduction.</sentence>
<sentence>The resulting shape is a masterpiece of natural engineering, both visually stunning and functionally sophisticated.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the what the water lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is an aquatic bloom, often floating gracefully on the surface of still water.</sentence>
<sentence>Its petals are typically broad and ovate, creating a cup-like or star-like shape when fully open.</sentence>
<sentence>These petals can range in color from pure white and soft pink to vibrant yellow, deep purple, and even shades of red.</sentence>
<sentence>The center of the flower usually contains numerous stamens, which are often a contrasting bright yellow.</sentence>
<sentence>These stamens are where the pollen is produced and can form a dense, textured core.</sentence>
<sentence>Some varieties possess multiple layers of petals, giving the bloom a fuller, more complex appearance.</sentence>
<sentence>The texture of the petals can be smooth and waxy, giving them a delicate yet durable quality.</sentence>
<sentence>Many water lily flowers have a subtle, sweet fragrance that can be detected when standing close by.</sentence>
<sentence>The sepals, which are leaf-like structures, are usually located beneath the petals and are often a greenish hue.</sentence>
<sentence>The overall impression is one of serene beauty, a perfect emblem of tranquility in its watery habitat.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the appearance of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, a true aquatic gem, unfurls with an almost ethereal grace.</sentence>
<sentence>Its petals, often broad and ovate, form a cup-like or star-shaped arrangement, rising serenely from the water's surface.</sentence>
<sentence>The most common hues range from pristine whites and creamy ivories to soft pinks, vibrant fuchsias, and even deep purples and yellows.</sentence>
<sentence>Each petal possesses a delicate, smooth texture, sometimes with a subtle satiny sheen or a waxy finish.</sentence>
<sentence>The edges of the petals can be gently rounded or subtly pointed, contributing to the flower's overall form.</sentence>
<sentence>At the heart of the bloom, a crown of golden or yellow stamens often resides, clustered together like a miniature sun.</sentence>
<sentence>These stamens are frequently tipped with pollen, adding a touch of vibrant contrast to the surrounding petals.</sentence>
<sentence>Some varieties exhibit a delightful fragrance, a sweet and subtle perfume that wafts gently on the air.</sentence>
<sentence>The overall impression is one of purity, tranquility, and understated elegance, a symbol of natural beauty.</sentence>
<sentence>As the day progresses, the water lily may open wider, revealing its intricate inner structure to pollinators and admirers alike.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the color of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower unfolds its petals in a spectrum of ethereal hues.</sentence>
<sentence>Often, they grace the water with a pristine, luminous white, reminiscent of freshly fallen snow.</sentence>
<sentence>Some varieties boast a delicate blush of pink, ranging from the palest whisper to a vibrant rose.</sentence>
<sentence>Golden and yellow shades also adorn these aquatic jewels, capturing the warmth of the sun.</sentence>
<sentence>Deep, velvety reds appear on certain water lilies, exuding a rich and regal beauty.</sentence>
<sentence>Occasionally, a rare water lily might present a soft lavender or a subtle peach tone.</sentence>
<sentence>The intensity of the color can vary, with some petals appearing translucent and others more opaque.</sentence>
<sentence>Light often plays on the surface of the petals, creating subtle shifts and highlights in their coloration.</sentence>
<sentence>The center of the flower might offer a contrasting shade, perhaps a more intense hue or a cluster of golden stamens.</sentence>
<sentence>Overall, the color of a water lily is a testament to nature's artistry, a gentle yet striking display upon the water's surface.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the pattern of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower typically exhibits radial symmetry, meaning its parts are arranged around a central point.</sentence>
<sentence>Its petals are often arranged in concentric circles, radiating outwards from the center.</sentence>
<sentence>The number of petals can vary, but there's often a recognizable pattern in their arrangement.</sentence>
<sentence>Many water lilies display a distinct spiral phyllotaxy, where new petals emerge at a specific angle to the previous ones.</sentence>
<sentence>This spiral arrangement can lead to a sense of orderly progression as you move from the inner to the outer layers.</sentence>
<sentence>The sepals, which protect the bud, are usually located beneath the petals and also follow a similar radial pattern.</sentence>
<sentence>The stamens, the male reproductive parts, are typically numerous and clustered around the pistil, forming another circular layer.</sentence>
<sentence>The pistil, the female reproductive part, is central and often contains multiple carpels fused together.</sentence>
<sentence>The overall impression is one of organized unfolding, with each petal or element playing a specific role in the flower's structure.</sentence>
<sentence>This intricate yet beautiful pattern is a testament to nature's efficient and aesthetically pleasing designs.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the shape of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower boasts a generally cup-shaped or star-like silhouette.</sentence>
<sentence>Its petals, often numerous, radiate outwards from a central core.</sentence>
<sentence>The outer petals can be broader and more rounded, forming the base of the bloom.</sentence>
<sentence>As you move inward, the petals often become progressively narrower and more pointed.</sentence>
<sentence>In some varieties, the petals exhibit a graceful, slightly curved or reflexed form.</sentence>
<sentence>The arrangement of petals can create a layered or imbricated effect, adding to its complexity.</sentence>
<sentence>The center of the flower often contains a prominent disk or cluster of stamens and pistils.</sentence>
<sentence>The overall shape can appear delicate and open, especially when fully bloomed.</sentence>
<sentence>The water lily often presents a symmetrical appearance, with petal arrangements balancing each other.</sentence>
<sentence>When viewed from above, the flower typically reveals a flat or slightly concave surface formed by the petals.</sentence>",10
