dataset,class_name,prompt,content,sentence_count
flower,passion flower flower,"Use 10 sentences to describe the what the passion flower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly extraordinary bloom, often described as otherworldly.</sentence>
<sentence>Its most striking feature is its intricate, complex structure, resembling a celestial clockwork.</sentence>
<sentence>At the center, a prominent column rises, housing reproductive parts that look like delicate antennae.</sentence>
<sentence>Surrounding this central column are a series of petal-like structures, often referred to as rays or filaments, that fan outwards.</sentence>
<sentence>These filaments can be thin and thread-like, exhibiting a myriad of vibrant colors from deep purples and blues to brilliant whites and soft pinks.</sentence>
<sentence>Nestled beneath the filaments are five outer petals, which are typically broader and may vary in texture from fleshy to papery.</sentence>
<sentence>The overall shape of the flower is radially symmetrical, with a star-like or crown-like appearance.</sentence>
<sentence>Some species boast a strong, sweet fragrance that intensifies under the sun.</sentence>
<sentence>The colors are often a vibrant and mesmerizing combination, creating a visual feast.</sentence>
<sentence>The sheer complexity and unique beauty of the passion flower make it a captivating botanical marvel.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the appearance of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly remarkable bloom, boasting an intricate and almost alien beauty.</sentence>
<sentence>At its heart lies a prominent corona, composed of numerous thread-like filaments that radiate outwards like an otherworldly crown.</sentence>
<sentence>These filaments are often vibrantly colored, displaying hues of purple, pink, red, and white, sometimes with contrasting dots or bands.</sentence>
<sentence>Above the corona, five petals and five sepals form a saucer-like base, typically a pale green or white.</sentence>
<sentence>Nestled within the corona, three prominent stigmas rise to form a central structure, often tipped with a darker color.</sentence>
<sentence>Flanking the stigmas are five anthers, their pollen-laden tips adding another layer of complexity to the flower's anatomy.</sentence>
<sentence>The sepals and petals themselves are often broad and somewhat rounded, providing a supportive backdrop for the more elaborate central features.</sentence>
<sentence>Some varieties also feature bracts, which are leaf-like structures that can surround the base of the flower, adding further detail.</sentence>
<sentence>The overall impression is one of layered symmetry and astonishing detail, a miniature, living sculpture.</sentence>
<sentence>The combination of sharp lines, delicate filaments, and bold colors makes the passion flower a captivating and unforgettable sight.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the color of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower presents a breathtaking spectacle of vibrant color, dominated by a captivating blend of blues and purples.</sentence>
<sentence>Deep, velvety indigos often form the base, creating a rich and mysterious aura.</sentence>
<sentence>These are frequently intersected by striking rays and filaments of a lighter, almost electric violet.</sentence>
<sentence>Sometimes, hints of a soft, hazy lavender emerge, adding a delicate contrast to the bolder shades.</sentence>
<sentence>The central corona, the flower's most distinctive feature, can be a fascinating interplay of these blues and purples, sometimes interspersed with white or even green.</sentence>
<sentence>Subtle washes of cyan or turquoise might appear on some petals, giving the impression of a twilight sky.</sentence>
<sentence>The overall effect is one of intense, cool-toned beauty, evoking a sense of otherworldly wonder.</sentence>
<sentence>Depending on the specific species, the purples can range from a deep, royal hue to a more delicate, almost translucent lilac.</sentence>
<sentence>The blues themselves can vary from a dark, inky shade to a bright, cerulean pop.</sentence>
<sentence>The passion flower's coloration is a true testament to nature's artistry, a complex symphony of cool hues that mesmerizes the eye.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the pattern of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is renowned for its intricate and almost otherworldly floral architecture.</sentence>
<sentence>At its core lies a prominent corona, composed of numerous thread-like filaments that radiate outwards in a striking display.</sentence>
<sentence>These corona filaments are often brightly colored, creating bands of purples, blues, and whites.</sentence>
<sentence>Above the corona, a central structure called the androgynophore rises, supporting the reproductive parts.</sentence>
<sentence>This androgynophore elevates the stamens and pistils, making them conspicuously accessible.</sentence>
<sentence>The petals, typically five in number, are often spread out or slightly recurved, forming a base for the elaborate corona.</sentence>
<sentence>Sepals, also usually five, are positioned beneath the petals, sometimes appearing similar in color and texture.</sentence>
<sentence>Many passion flowers feature a fascinating symmetry, often radial, lending a sense of order to the complexity.</sentence>
<sentence>The overall impression is one of layered components, with each part contributing to a unified, yet highly detailed, whole.</sentence>
<sentence>This sophisticated arrangement is a testament to evolutionary adaptation, attracting specific pollinators with its unique visual cues and scent.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the shape of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a truly remarkable and intricate bloom.</sentence>
<sentence>Its most striking feature is its complex, multi-layered structure that resembles a celestial clock or a miniature galaxy.</sentence>
<sentence>At the center, a prominent corona of filamentous tendrils creates a halo-like effect.</sentence>
<sentence>These filaments, often brightly colored, radiate outwards from the reproductive parts of the flower.</sentence>
<sentence>Above the corona, five sepals and five petals are arranged in a somewhat flattened, star-like formation.</sentence>
<sentence>These outer floral leaves are typically broad and curve slightly backward.</sentence>
<sentence>Emerging from the center, the pistil and stamens are fused together into a column, creating a unique and prominent centerpiece.</sentence>
<sentence>The overall impression is one of controlled, almost architectural complexity, rather than simple organic form.</sentence>
<sentence>Visually, it evokes a sense of both alien beauty and divine design.</sentence>
<sentence>The deep, vibrant colors and the intricate arrangement of its parts make it a captivating and instantly recognizable flower.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the what the water lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is a stunning bloom, often found floating serenely on the surface of calm water.</sentence>
<sentence>Its petals unfurl in a delicate, cup-like or star-shaped formation, revealing a beautiful symmetry.</sentence>
<sentence>The coloration of water lily petals can vary widely, from pure, pristine white to soft pinks, vibrant reds, and even deep purples.</sentence>
<sentence>Some varieties boast a striking contrast, with outer petals fading to a lighter hue towards the tips.</sentence>
<sentence>At the center of the flower, a cluster of golden stamens often gleams, adding a touch of warmth and brilliance.</sentence>
<sentence>The petals themselves are typically smooth and waxy to the touch, contributing to their elegant appearance.</sentence>
<sentence>Many water lilies possess a subtle, sweet fragrance that perfumes the surrounding air, especially on warm days.</sentence>
<sentence>The large, round leaves, known as lily pads, provide a verdant backdrop, often edged with a faint red or brown tint.</sentence>
<sentence>The flower's structure is designed to repel water, allowing each petal to remain pristine and unblemished.</sentence>
<sentence>Overall, the water lily is an iconic symbol of beauty and tranquility, its appearance a testament to nature's artistry.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the appearance of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, a marvel of aquatic botany, presents a symphony of delicate beauty.</sentence>
<sentence>Its petals, often numbering in the dozens, unfurl in a graceful, cup-like or star-shaped bloom.</sentence>
<sentence>The outer petals are typically broader and more rounded, forming a protective base for the inner whorls.</sentence>
<sentence>As one moves inward, the petals often become more slender and pointed, sometimes exhibiting a gentle curve.</sentence>
<sentence>The coloration spans a remarkable spectrum, from pristine whites and soft creams to vibrant pinks and deep purples.</sentence>
<sentence>Some varieties boast a delicate blush or subtle veining that adds intricate detail to their surface.</sentence>
<sentence>At the heart of the flower, a cluster of golden-yellow stamens stands prominently, releasing a faint, sweet fragrance.</sentence>
<sentence>These stamens sometimes form a dense, fringed center, adding textural contrast to the smooth petals.</sentence>
<sentence>The flower's substantial size, often several inches across, commands attention on the water's surface.</sentence>
<sentence>Supported by sturdy stems, the blossoms float serenely, their lush appearance a testament to their aquatic home.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the color of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower often boasts petals of a pristine, luminous white.</sentence>
<sentence>This pure white can range from an almost translucent alabaster to a creamy, soft ivory.</sentence>
<sentence>Some varieties shimmer with the faintest hint of pearlescent sheen, catching the sunlight.</sentence>
<sentence>Occasionally, the edges of the petals might be kissed with a delicate blush of pink, a subtle gradient adding depth.</sentence>
<sentence>For other species, a vibrant and cheerful yellow can dominate the bloom, reminiscent of sunshine itself.</sentence>
<sentence>This yellow can be a soft buttercup hue or a more intense, golden radiance.</sentence>
<sentence>Rosy pinks are also a common and beloved shade, ranging from soft pastels to deep fuchsia.</sentence>
<sentence>These pink petals can be uniformly colored or display intricate patterns of darker veins.</sentence>
<sentence>A rarer, yet striking, hue found in some water lilies is a deep, velvety purple or even a rich crimson.</sentence>
<sentence>Regardless of the specific shade, the water lily's color is invariably associated with tranquility and beauty reflected upon the water's surface.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the pattern of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower displays a radial symmetry, with its petals arranged evenly around a central point.</sentence>
<sentence>Typically, the petals exhibit a spiral arrangement, though it can appear as concentric whorls from certain angles.</sentence>
<sentence>The number of petals often follows a Fibonacci sequence, with common counts being 5, 8, 13, or 21.</sentence>
<sentence>Many water lily species feature numerous petals that gradually decrease in size from the outer to the inner whorls.</sentence>
<sentence>The innermost structures, the stamens, are often densely packed and surround the carpels in a spiral or whorled pattern.</sentence>
<sentence>Some varieties showcase a distinct opening and closing pattern, unfurling in the morning and closing at night.</sentence>
<sentence>The sepals, if present, usually lie underneath the petals and are often fewer in number, mirroring the petal arrangement.</sentence>
<sentence>The overall form of the open flower is often star-shaped or cup-shaped, depending on the species.</sentence>
<sentence>The arrangement of floral parts contributes to its ability to attract pollinators and protect its reproductive organs.</sentence>
<sentence>This ordered and often mathematically derived structure is characteristic of many aquatic angiosperms.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the shape of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower, when fully open, reveals a captivating and intricate form.</sentence>
<sentence>Its overall shape is often described as star-like or cup-shaped, radiating outwards.</sentence>
<sentence>Numerous petals, arranged in concentric whorls, form the primary structure.</sentence>
<sentence>These petals can vary in shape, from long and lanceolate to more rounded and ovate.</sentence>
<sentence>The outermost petals are typically larger and more substantial, gradually diminishing in size towards the center.</sentence>
<sentence>At the very heart of the flower lie the reproductive structures, the stamens and pistil, which are often tightly clustered.</sentence>
<sentence>The arrangement of the petals creates a sense of depth and complexity, drawing the eye inward.</sentence>
<sentence>Some water lilies exhibit a more open, flat form, while others maintain a deeper, more contained cup.</sentence>
<sentence>The edges of the petals can be smooth and entire, or they may possess delicate frills or undulations.</sentence>
<sentence>This layered, symmetrical arrangement culminates in a beautiful and iconic floral display floating on the water's surface.</sentence>",10
