dataset,class_name,prompt,content,sentence_count
flower,passion flower flower,"Use 10 sentences to describe the what the passion flower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is a strikingly complex and alien-looking bloom.</sentence>
<sentence>At its center, a prominent corona of thread-like filaments erupts, often in vibrant shades of purple, red, or white.</sentence>
<sentence>These filaments are arranged in multiple rings, giving the flower an intricate, almost celestial appearance.</sentence>
<sentence>Above this central corona, five prominent stamens and three stigmas are clearly visible, often curving upwards.</sentence>
<sentence>Surrounding this elaborate central structure are five large sepals, typically green or tinged with purple on the outside.</sentence>
<sentence>Inside the sepals, five equally sized petals unfurl, varying in color from white to pink, red, or purple, depending on the species.</sentence>
<sentence>The overall shape of the flower is flat and disc-like, with all its parts radiating outwards from the center.</sentence>
<sentence>Some varieties also display distinctive leaf-like bracts at the base of the flower.</sentence>
<sentence>The texture of the filaments can appear delicate and almost hair-like, contrasting with the more substantial petals and sepals.</sentence>
<sentence>The sheer number of parts and their unusual arrangement combine to create a flower that is both visually stunning and botanically fascinating.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the appearance of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower, a botanical marvel, presents a complex and captivating silhouette unlike any other bloom.</sentence>
<sentence>At its heart sits a prominent, circular corona, a series of ray-like filaments that radiate outwards.</sentence>
<sentence>These filaments, often brightly colored in shades of purple, pink, or white, create a visually striking fringe.</sentence>
<sentence>Above the corona, five prominent stamens and three stigmas rise, forming a distinct central structure.</sentence>
<sentence>The petals, typically five in number, are broad and often tinged with green or a pale, translucent hue.</sentence>
<sentence>Bracts, usually three, are situated beneath the flower, adding a leafy green counterpoint to the vibrant bloom.</sentence>
<sentence>The overall effect is one of intricate symmetry and otherworldly beauty, resembling a celestial clock or a miniature sunburst.</sentence>
<sentence>Coloration can vary dramatically, with some species boasting deep, velvety purples while others exhibit vibrant blues or soft whites.</sentence>
<sentence>The texture of the petals is often smooth and delicate, contrasting with the more rigid appearance of the central reproductive parts.</sentence>
<sentence>From its unique architecture to its diverse palette of colors, the passion flower is a testament to nature's artistic ingenuity.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the color of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower boasts a vibrant and complex palette, defying a single, simple description.</sentence>
<sentence>Its most striking feature is often the deep, rich purple of its sepals and petals, reminiscent of twilight skies.</sentence>
<sentence>Within this royal hue, delicate filaments unfurl in shades of lavender and violet, creating a mesmerizing fringed corona.</sentence>
<sentence>These filaments are frequently tipped with a startling electric blue, adding a cool counterpoint to the warmer purples.</sentence>
<sentence>At the very center, a prominent boss often displays a sunny yellow, a radiant beacon amongst the darker tones.</sentence>
<sentence>Sometimes, hints of pink or even crimson can be observed, particularly towards the base of the petals.</sentence>
<sentence>The overall effect is a stunning display of cool and warm colors intertwined, creating a sense of depth and opulence.</sentence>
<sentence>Each petal and filament seems to hold its own unique shade, contributing to a multi-layered visual experience.</sentence>
<sentence>The color is not static, appearing to shift and shimmer depending on the light and the specific variety of the passion flower.</sentence>
<sentence>Ultimately, the color of the passion flower is a captivating spectacle of purples, blues, and yellows, a true testament to nature's artistry.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the pattern of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower is renowned for its remarkably intricate and symmetrical floral structure.</sentence>
<sentence>At its core, a central column, known as the gynophore, rises prominently, supporting the reproductive organs.</sentence>
<sentence>Surrounding this column are five prominent stamens, each with a distinct anther at its tip, often displaying shades of purple or dark red.</sentence>
<sentence>Above the stamens, the three stigmas of the pistil are typically held erect, forming a crown-like appearance.</sentence>
<sentence>Radiating outwards from this central reproductive complex are the petals, which can vary in number and color depending on the species.</sentence>
<sentence>Often, a ring or corona of thread-like filaments, known as the paracorolla, encircles the reproductive parts, contributing significantly to the flower's exotic look.</sentence>
<sentence>These filaments, the ""passion tendrils,"" exhibit a dazzling array of colors, from vibrant blues and purples to whites and greens.</sentence>
<sentence>Beneath the petals, sepals often form an outer layer, providing a base for the elaborate display above.</sentence>
<sentence>The overall arrangement is radial, with a repeating pattern of parts contributing to a sense of otherworldly beauty.</sentence>
<sentence>This complex geometry and vibrant coloration are thought to attract specific pollinators, like bees and hummingbirds, to facilitate the plant's reproduction.</sentence>",10
flower,passion flower flower,"Use 10 sentences to describe the the shape of the passion flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The passion flower presents a strikingly intricate and almost alien geometric design.</sentence>
<sentence>Its overall form can be described as a complex, multi-layered disc.</sentence>
<sentence>At its center lies a prominent, elevated column supporting the reproductive structures.</sentence>
<sentence>Radiating outwards from this central column are fringed filaments, often referred to as the corona, creating a halo-like effect.</sentence>
<sentence>These filaments are typically numerous and delicate, exhibiting a wide array of colors and patterns.</sentence>
<sentence>Above the corona, a set of five petals and five sepals are arranged in a circular fashion, often appearing similar and overlapping.</sentence>
<sentence>These outer floral parts tend to be broader and flatter than the inner corona.</sentence>
<sentence>The arrangement of these components creates a distinct radial symmetry, with elements repeating in a circular pattern.</sentence>
<sentence>The shape is often compared to a clock face or a miniature celestial phenomenon due to its organized complexity.</sentence>
<sentence>In essence, it’s a meticulously crafted, star-like structure with a regal, almost architectural presence.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the what the water lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is a true marvel of aquatic design.</sentence>
<sentence>Its petals, often broad and velvety, unfurl in a delicate display of nature's artistry.</sentence>
<sentence>Typically, water lilies boast a symmetrical arrangement of petals, radiating outwards from a central core.</sentence>
<sentence>These petals can vary in color, ranging from pure white and soft pinks to vibrant yellows and deep purples.</sentence>
<sentence>At the heart of the bloom, prominent stamens, often golden or cream-colored, cluster together.</sentence>
<sentence>The flower's surface is frequently glossy, allowing water to bead and roll off with ease.</sentence>
<sentence>Many water lilies have a pleasant, subtle fragrance that can be detected on calm mornings.</sentence>
<sentence>The overall shape of the blossom can be cup-like, star-shaped, or even resemble a loose, open rose.</sentence>
<sentence>Its calyx, a set of green sepals beneath the petals, usually cradles the developing bud before it opens.</sentence>
<sentence>Floating serenely on the water's surface, the water lily flower presents a picture of tranquil beauty.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the appearance of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is a captivating marvel of nature, often gracing the surface of still waters.</sentence>
<sentence>Its most prominent feature is its large, cup-shaped bloom, which unfurls with elegant grace.</sentence>
<sentence>Petals, typically broad and rounded, radiate outwards from a central core.</sentence>
<sentence>These petals can vary dramatically in color, ranging from pristine white and delicate pink to vibrant yellow and deep crimson.</sentence>
<sentence>The texture of the petals is usually smooth and waxy, giving them a subtle sheen.</sentence>
<sentence>At the heart of the flower, a cluster of golden stamens and pistils forms a striking contrast to the surrounding petals.</sentence>
<sentence>The overall form is often symmetrical, lending a sense of perfect balance to its appearance.</sentence>
<sentence>Many water lily flowers possess a sweet, subtle fragrance that adds to their allure.</sentence>
<sentence>The bloom typically floats serenely on the water's surface, supported by buoyant, leathery leaves.</sentence>
<sentence>When closed, the flower often resembles a tightly furled bud, promising the beauty that will soon be revealed.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the color of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower often boasts petals of pure, pristine white, like freshly fallen snow.</sentence>
<sentence>Some varieties display a delicate blush of pink, reminiscent of a sunrise peeking over the water.</sentence>
<sentence>Deeper shades of rose can also be found, giving a bolder, more vibrant impression.</sentence>
<sentence>Occasionally, a water lily erupts in a stunning, vivid yellow, like a captured sunbeam.</sentence>
<sentence>There are also rare specimens that exhibit a soft lavender hue, adding an ethereal quality.</sentence>
<sentence>The pearly sheen of the petals often catches the light, creating subtle gradients within a single bloom.</sentence>
<sentence>The center of the flower might reveal a contrasting color, such as golden stamens against white petals.</sentence>
<sentence>The overall impression is one of serene beauty and gentle elegance.</sentence>
<sentence>The color can vary depending on the specific species and cultivar of the water lily.</sentence>
<sentence>These colors are a vital part of their appeal, drawing pollinators and delighting onlookers.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the pattern of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower typically displays a radial symmetry, with its petals arranged evenly around a central point.</sentence>
<sentence>Many water lily species exhibit a distinct number of petals, often varying between species but maintaining a consistent pattern within each.</sentence>
<sentence>These petals usually unfurl gradually, opening outwards from a tightly closed bud.</sentence>
<sentence>The arrangement can appear layered, with outer petals being larger and more numerous than the inner ones.</sentence>
<sentence>In some varieties, the petals might overlap significantly, creating a dense and multi-layered appearance.</sentence>
<sentence>Conversely, other water lilies have more spaced-out petals, revealing more of the flower's center.</sentence>
<sentence>The stamens, which produce pollen, are typically located in the very center of the flower, often forming a dense ring or cluster.</sentence>
<sentence>The pistil, the female reproductive part, is usually nestled within the stamens, though it might be less visible from the outside.</sentence>
<sentence>Some species feature modified petals called petaloids, which can resemble sepals or stamens, adding to the complexity of the pattern.</sentence>
<sentence>Overall, the water lily's floral pattern is a beautiful testament to nature's organized and symmetrical designs.</sentence>",10
flower,water lily flower,"Use 10 sentences to describe the the shape of the water lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The water lily flower is a marvel of nature, typically presenting a cup-shaped or saucer-like form.</sentence>
<sentence>Its petals, often numerous and layered, radiate outwards from a central core.</sentence>
<sentence>The base of the flower is broad, providing a stable platform for the delicate petals.</sentence>
<sentence>As the flower opens, its shape becomes more expansive, revealing the intricate arrangement of its floral parts.</sentence>
<sentence>Many water lilies exhibit a gentle upward curve to their outer petals, creating a welcoming embrace.</sentence>
<sentence>The overall silhouette can range from tightly closed buds to fully bloomed, flattened discs.</sentence>
<sentence>Some varieties possess a more pointed or star-like appearance, depending on petal structure.</sentence>
<sentence>The transition from bud to bloom involves a gradual unfurling, transforming a compact form into a more open and accessible shape.</sentence>
<sentence>The gentle undulation of the petals adds a soft, organic quality to its sculpted form.</sentence>
<sentence>Ultimately, the water lily flower embodies a harmonious blend of simplicity and intricate beauty in its distinctive, floating shape.</sentence>",10
