dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly on the cooling rack, its golden-brown crust radiating warmth.</sentence>
<sentence>A delicate latticework of pastry strips formed the top, artfully woven to reveal glimpses of the filling beneath.</sentence>
<sentence>Each strip of crust was a slightly different shade of amber, hinting at the uneven caramelization that occurred during baking.</sentence>
<sentence>Tiny golden flecks of sugar sparkled on the surface, catching the light like scattered jewels.</sentence>
<sentence>The edges of the pie crust were crimped with a rustic charm, creating a textured border that promised a satisfying crunch.</sentence>
<sentence>From the gaps in the lattice, a few plump, softened apple slices peeked out, their edges slightly darkened.</sentence>
<sentence>A faint dusting of flour still clung to some of the latticework, a subtle reminder of its freshly baked origin.</sentence>
<sentence>The overall impression was one of comforting homeliness, a classic dessert perfected.</sentence>
<sentence>As it cooled, the pie seemed to settle, its form slightly sunken in the center, typical of a well-loved apple pie.</sentence>
<sentence>The rich, buttery aroma that wafted from it was as enticing visually as the pie itself was to the eye.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie rested in a rustic, fluted ceramic dish, its edges slightly imperfect.</sentence>
<sentence>A lattice crust, woven with delicate strips of golden-brown pastry, formed a beautiful criss-cross pattern over the filling.</sentence>
<sentence>The crust had a delightful, matte finish, hinting at a perfectly baked texture.</sentence>
<sentence>Beneath the lattice, glints of softened apple could be seen peeking through the gaps.</sentence>
<sentence>Tiny bubbles, evidence of the baking process, dotted the surface of the crust.</sentence>
<sentence>A subtle sheen, likely from an egg wash, gave the pastry a warm and inviting glow.</sentence>
<sentence>The overall color of the pie was a rich, appetizing golden brown, deepening to a darker hue towards the edges.</sentence>
<sentence>Some areas of the lattice displayed slightly darker, caramelized spots, adding visual depth.</sentence>
<sentence>The aroma emanating from the pie hinted at cinnamon and sweet, baked apples.</sentence>
<sentence>It was a classic, comforting presentation, promising a delicious homemade treat.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a rich, golden-brown crust, baked to a perfect crisp.</sentence>
<sentence>Hints of deeper amber peek through the lattice top, indicating where the filling has bubbled and caramelized.</sentence>
<sentence>Beneath the crust, the apples themselves glow with a soft, warm hue, ranging from pale yellow to a rosy blush.</sentence>
<sentence>Areas where the apples have softened and melded create a translucent, almost shimmering texture.</sentence>
<sentence>The cinnamon and spices infused within the filling lend a subtle, coppery undertone to the apple's natural color.</sentence>
<sentence>Tiny flecks of darker brown, likely from caramelized sugars, are scattered throughout the tender apple slices.</sentence>
<sentence>The edges of the crust often deepen to a more intense, almost burnt siena, showcasing the heat of the oven.</sentence>
<sentence>Visually, the contrasting textures of the flaky crust and the yielding apple filling create a depth of color.</sentence>
<sentence>The overall impression is one of comforting warmth and delicious ripeness.</sentence>
<sentence>It's a palette that promises sweetness and a satisfying, homemade goodness.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a classic lattice-top pattern, artfully woven over its filling.</sentence>
<sentence>Strips of golden-brown pastry are interlaced at regular intervals, creating a checkered effect.</sentence>
<sentence>Each strip appears to be consistently sized, contributing to an orderly and uniform appearance.</sentence>
<sentence>The pastry strips are slightly fanned out where they meet the crust's edge, adding a subtle decorative touch.</sentence>
<sentence>There's a distinct, almost geometric repetition in the way the strips are laid out.</sentence>
<sentence>The gaps between the strips allow glimpses of the bubbling, richly colored apple filling beneath.</sentence>
<sentence>The overall pattern is one of controlled complexity, demonstrating a skilled hand in its creation.</sentence>
<sentence>The edges of the strips are well-defined, suggesting they were carefully cut and placed.</sentence>
<sentence>This lattice pattern is a familiar and inviting visual cue for deliciousness and comfort.</sentence>
<sentence>The baked pastry exhibits slight browning and textural variation within the lattice, adding depth to the visual.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie, fresh from the oven, presents a familiar and comforting circular form.</sentence>
<sentence>Its overall shape is predominantly flat, with a subtle dome-like curvature towards its center.</sentence>
<sentence>The crust forms a perfect, unbroken perimeter, defining its round boundary.</sentence>
<sentence>Around the edge, the crimped crust creates a decorative, rippled texture, adding a tactile dimension to its visual appeal.</sentence>
<sentence>Within this outer ring, the golden-brown lattice of the top crust crisscrosses elegantly, forming diamond and square shapes.</sentence>
<sentence>These lattice openings offer tantalizing glimpses of the sweet, cooked apple filling beneath.</sentence>
<sentence>The filling itself, though not directly visible, contributes to the pie's gentle upward slope towards the peak.</sentence>
<sentence>From a side view, the pie appears as a shallow cylinder, its height determined by the combined thickness of the crust and filling.</sentence>
<sentence>The baked crust exhibits a slightly uneven surface, with subtle variations in browning that contribute to its rustic charm.</sentence>
<sentence>Ultimately, the apple pie embodies a classic, inviting roundness, a testament to its simple yet perfect culinary design.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs boast a rich, mahogany-colored surface, glistening with a savory glaze.</sentence>
<sentence>The meat, tender and yielding, often peeks through the caramelized bark.</sentence>
<sentence>A network of fine, white fat marbling is visible, promising succulent flavor.</sentence>
<sentence>Each rib is distinct, showcasing the curved bone structure beneath the cooked meat.</sentence>
<sentence>The edges might be slightly charred, adding a delightful smoky complexity.</sentence>
<sentence>A subtle sheen from rendered fat covers the exposed surfaces of the succulent flesh.</sentence>
<sentence>The underside of the ribs typically appears slightly lighter, revealing the bone.</sentence>
<sentence>Sauce, if applied, clings in a thick, viscous layer, intensifying the visual appeal.</sentence>
<sentence>Individual ribs are separated by thin, white membranes, hinting at the easy separation of meat.</sentence>
<sentence>Overall, baby back ribs present a visually appetizing landscape of cooked meat, fat, and glaze.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs arrived glistening, coated in a rich, mahogany-colored barbecue sauce.</sentence>
<sentence>Each rib was generously sized, promising a satisfying portion of meat.</sentence>
<sentence>The surface of the ribs featured a delightful char, with darker, slightly crispy edges visible.</sentence>
<sentence>A subtle sheen from the rendered fat added to their appetizing allure.</sentence>
<sentence>The meat itself appeared tender and succulent, peeking out from the bones.</sentence>
<sentence>Small flecks of seasoning, perhaps paprika or pepper, were visible within the sauce's depths.</sentence>
<sentence>The bones were clearly defined but seemed well-covered by juicy meat.</sentence>
<sentence>There was a slight smoky aroma that even the visual presentation hinted at.</sentence>
<sentence>The overall impression was one of hearty, unpretentious deliciousness.</sentence>
<sentence>They looked perfectly cooked, begging to be pulled apart with eager fingers.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs, fresh from their smoky embrace, boast a deeply caramelized exterior.</sentence>
<sentence>A rich mahogany hue, bordering on a dark, glossy russet, dominates their surface.</sentence>
<sentence>Hints of a deep, almost burgundy red peek through in areas where the rub has intensified.</sentence>
<sentence>The char, a testament to high heat, adds streaks of a darker, almost black, crust in places.</sentence>
<sentence>Underneath this tempting exterior, a subtle blush of pink can be glimpsed at the edges of the meat.</sentence>
<sentence>The fat cap has rendered into a translucent, golden-brown layer, shimmering with savory promise.</sentence>
<sentence>There's a subtle sheen to the surface, reflecting the light and highlighting the tender texture.</sentence>
<sentence>The color isn't uniform; it's a beautiful mosaic of browns, with lighter caramel tones blending into the deeper char.</sentence>
<sentence>Even the bones, peeking out slightly, are tinged with a smoky grey-brown.</sentence>
<sentence>Overall, the color of these baby back ribs is a symphony of savory, smoky, and slightly sweet shades, promising a delicious experience.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs present a distinct, curved pattern that mimics the shape of a human ribcage, albeit on a smaller scale.</sentence>
<sentence>Each individual rib segment is clearly demarcated by spaces, creating a line of uniform gaps between them.</sentence>
<sentence>The segments themselves are generally broad and flat on one side, giving way to a rounded edge.</sentence>
<sentence>This rounded edge is where the meat typically adheres most thickly.</sentence>
<sentence>Across the entire rack, the ribs are arranged in a parallel, somewhat diagonal orientation relative to the ends of the rack.</sentence>
<sentence>There's a noticeable tapering effect, with the ribs becoming slightly narrower towards one end of the rack.</sentence>
<sentence>The outer surface of the ribs often displays a slightly porous texture, especially after cooking.</sentence>
<sentence>The bone itself forms the core structural element, with the meat clinging to its exterior.</sentence>
<sentence>When viewed from above, the pattern creates a series of parallel lines, occasionally interrupted by the intersecting ends of adjacent ribs.</sentence>
<sentence>The overall impression is one of organized, natural segmentation, optimized for tenderness and flavor delivery.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs are typically curved and elongated, resembling a gentle arc.</sentence>
<sentence>Each rib bone is relatively thin and somewhat flattened on either side.</sentence>
<sentence>The overall shape is delicate and somewhat delicate, distinguishing them from sturdier cuts.</sentence>
<sentence>They have a prominent, slightly pointed tip at one end, tapering towards the bone.</sentence>
<sentence>The opposite end of the rib bone is thicker and rounded, where it would have attached to the spine.</sentence>
<sentence>When arranged together in a rack, they form a concave curve, allowing them to fit snugly around the body of a pig.</sentence>
<sentence>The surface of the ribs is generally smooth, with no significant protrusions or sharp edges.</sentence>
<sentence>Their shape lends itself well to both grilling and slow cooking, as the curve allows for even heat distribution.</sentence>
<sentence>The meat that adheres to the bone is typically lean and tender, following the contours of the underlying bone.</sentence>
<sentence>Individually, they are roughly the size and shape of a boomerang, scaled down for consumption.</sentence>",10
