dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie, fresh from the oven, boasts a perfectly golden-brown crust.</sentence>
<sentence>Intricate lattice work adorns the top, creating a beautiful, woven pattern.</sentence>
<sentence>Golden edges hint at a delightful crispness that promises a satisfying crunch.</sentence>
<sentence>Beneath the lattice, hints of bubbling, cooked apple filling peek through.</sentence>
<sentence>The crust appears flaky and slightly puffed, a testament to its tender layers.</sentence>
<sentence>Occasional darker brown spots on the crust suggest caramelized sugars from the filling.</sentence>
<sentence>A faint sheen of butter glistens on the surface, adding to its appetizing appeal.</sentence>
<sentence>The aroma escaping from its warmth suggests a rich, cinnamon-spiced interior.</sentence>
<sentence>The overall shape is a classic, round dessert, inviting a slice to be cut.</sentence>
<sentence>It sits proudly, a comforting and visually appealing centerpiece, ready to be enjoyed.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly on the counter, a golden-brown beacon of comfort.</sentence>
<sentence>Its crust, a flaky tapestry, was intricately woven with a lattice design, revealing glimpses of the sweet treasure within.</sentence>
<sentence>Tiny flecks of cinnamon were dusted across the top, like freckles on a warm, sun-kissed cheek.</sentence>
<sentence>The edges of the crust were a deeper, caramelized hue, promising a delightful crispness with every bite.</sentence>
<sentence>A gentle sheen of baked butter gave the entire pie a subtle, inviting glow.</sentence>
<sentence>Peeking through the lattice, chunks of softened apple, stained a beautiful amber, were clearly visible.</sentence>
<sentence>The filling seemed to have bubbled up slightly during baking, creating little peaks and valleys on its surface.</sentence>
<sentence>Steam, wispy and fragrant, still curled lazily from the pie's warm interior.</sentence>
<sentence>The overall shape was a perfect circle, a testament to careful crafting.</sentence>
<sentence>It was a vision that immediately evoked feelings of home, warmth, and pure, unadulterated deliciousness.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a golden-brown crust, kissed by the oven's warmth.</sentence>
<sentence>Its flaky pastry glows with a rich, toasted hue, promising deliciousness.</sentence>
<sentence>Hints of amber peek through the lattice work, suggesting the tender apples within.</sentence>
<sentence>Some areas of the crust are a deeper, almost mahogany brown, where they have caramelized perfectly.</sentence>
<sentence>The edges are particularly inviting, a beautiful, burnished gold.</sentence>
<sentence>Where butter has melted and baked, subtle streaks of lighter blonde are visible.</sentence>
<sentence>The overall impression is one of warmth and comforting, baked goodness.</sentence>
<sentence>A delicate dusting of flour might soften some of the richer tones, adding a touch of pale contrast.</sentence>
<sentence>The filling, if visible, offers glimpses of softer, warm yellow-browns from the cooked apples and spices.</sentence>
<sentence>It's a symphony of warm, edible colors, a testament to careful baking.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a perfectly golden-brown crust, hinting at its delicious interior.</sentence>
<sentence>A lattice top, meticulously woven, reveals glimpses of the sweet apple filling beneath.</sentence>
<sentence>Each strand of the lattice is uniformly spaced, creating a visually pleasing and orderly pattern.</sentence>
<sentence>The edges of the crust are crimped in a classic, scalloped design, adding a decorative flourish.</sentence>
<sentence>This crimping creates a series of small peaks and valleys around the perimeter.</sentence>
<sentence>The lattice strips overlap each other at intersections, forming a sturdy yet delicate weave.</sentence>
<sentence>Occasionally, a small bubble in the crust reveals a darker, more caramelized spot.</sentence>
<sentence>The overall impression is one of rustic elegance and homemade care.</sentence>
<sentence>The pattern suggests a balance between structure and the natural abundance of the fruit filling.</sentence>
<sentence>It's a comforting and familiar design, instantly recognizable as a classic apple pie.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a generally circular form, a familiar and comforting silhouette.</sentence>
<sentence>Its outer edge is defined by a delicately crimped crust, which undulates slightly in a pleasing, organic way.</sentence>
<sentence>The top crust is not perfectly smooth; it possesses a tapestry of woven lattice or is a solid, slightly domed cap, adding to its dimensional appeal.</sentence>
<sentence>Within the boundaries of the crust, the filling is evident, offering a glimpse of its sweet, cooked contents.</sentence>
<sentence>The surface of the pie might be a uniform golden brown, or it could exhibit darker, caramelized spots where the sugars have intensified.</sentence>
<sentence>If it has a lattice top, the openings reveal the tender apple slices nestled beneath, hinting at their texture.</sentence>
<sentence>The overall impression is one of a baked good that is both robust and inviting, with a satisfying weight to its form.</sentence>
<sentence>From a side view, the pie exhibits a gentle curve, rising from its base to the peak of its topping.</sentence>
<sentence>The edges of the crust are often slightly thicker, providing a structural anchor for the entire creation.</sentence>
<sentence>This circular, layered structure is the quintessential shape of a beloved dessert, promising warmth and delight.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs are a beautiful, deep mahogany color, hinting at a rich, smoky flavor.</sentence>
<sentence>A glistening sheen coats their surface, a testament to the slow cooking process and tender meat.</sentence>
<sentence>The individual ribs are plump and substantial, promising a satisfying bite.</sentence>
<sentence>A delicate, slightly charred crust can be seen along the edges, adding visual texture and a promise of crispness.</sentence>
<sentence>The meat itself appears incredibly moist, pulling away slightly from the bone.</sentence>
<sentence>A subtle marbling of fat is visible throughout, a key contributor to their succulence.</sentence>
<sentence>Sauce clings to the ribs, creating a sticky, inviting glaze that looks almost edible just by sight.</sentence>
<sentence>Some areas show a slightly darker, caramelized hue, particularly where the sauce has thickened.</sentence>
<sentence>The bones are clearly defined, separated by generous portions of tender, cooked-down meat.</sentence>
<sentence>Overall, the baby back ribs present a mouthwatering visual, a perfect blend of color, texture, and sheen.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a rich, inviting mahogany hue.</sentence>
<sentence>Their surface glistened under the light, hinting at a succulent tenderness.</sentence>
<sentence>A thin, almost lacquered layer of barbecue sauce clung to each rib, creating a tempting sheen.</sentence>
<sentence>The distinct curves of the bones were clearly visible beneath the flavorful glaze.</sentence>
<sentence>Some areas offered a deeper, caramelized char, promising smoky depth.</sentence>
<sentence>Small pockets of rendered fat peeked through the meat, indicating a juicy outcome.</sentence>
<sentence>The edges of the ribs appeared slightly pulled away from the bone, a sign of excellent cooking.</sentence>
<sentence>A dusting of seasoning, perhaps paprika or black pepper, added subtle textural contrast.</sentence>
<sentence>They were arranged in a pleasing, architectural pattern, showcasing their individual appeal.</sentence>
<sentence>Overall, their appearance was a masterful blend of color, texture, and savory promise.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs, fresh from the smoker, boast a deep, inviting mahogany hue.</sentence>
<sentence>A rich, reddish-brown base promises a tender, flavorful bite.</sentence>
<sentence>Hints of a dark, almost charcoal exterior suggest a perfectly rendered, smoky crust.</sentence>
<sentence>As the light catches them, subtle undertones of burgundy peek through, adding depth to the color.</sentence>
<sentence>The outer edges are often a shade darker, a testament to the caramelization of the sugars in the rub.</sentence>
<sentence>Inside, where the meat is exposed, a vibrant pinkish-red color signifies optimal doneness.</sentence>
<sentence>The bone itself, peeking out from the meat, appears a creamy, ivory white.</sentence>
<sentence>A gentle sheen, a byproduct of rendered fat and juices, enhances the overall richness of their coloration.</sentence>
<sentence>The varied shades, from deep brown to bright pink, tell a story of slow cooking and delicious transformation.</sentence>
<sentence>Overall, the color of these baby back ribs is a mouthwatering symphony of deep reds, browns, and blacks, promising an unforgettable culinary experience.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs exhibit a distinct, curved, and slightly tapered form.</sentence>
<sentence>Each rib displays a consistent thickness along its length, maintaining a fleshy, meaty character.</sentence>
<sentence>The bone structure is prominent, running the length of the rib and offering a clear separation from the meat.</sentence>
<sentence>There is a noticeable, well-defined line of fat marbling throughout the muscle, promising tenderness and flavor.</sentence>
<sentence>The surface of the ribs is often characterized by a slight sheen, indicating moisture and ripeness.</sentence>
<sentence>A characteristic curve is evident in the overall arrangement, giving the rack a somewhat U-shaped appearance.</sentence>
<sentence>The meat appears densely packed, suggesting a firm texture that will soften beautifully with cooking.</sentence>
<sentence>The ends of the ribs reveal the bone's cross-section, showcasing its smoothness and integration with the surrounding tissue.</sentence>
<sentence>Some variations in shape might exist, but the overall pattern is one of uniform, meaty curves.</sentence>
<sentence>This pattern suggests a cut known for its tenderness and suitability for various cooking methods.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs, when taken from the rack, present a collection of distinctly curved bones.</sentence>
<sentence>Each rib bone is relatively thin and elongated, showcasing a gentle arc.</sentence>
<sentence>The overall shape is reminiscent of a delicate fan or a series of small, rounded bows.</sentence>
<sentence>They are typically arranged in a curved line, following the natural contour of the pig's back.</sentence>
<sentence>The bones themselves have a smooth, slightly rounded outer surface.</sentence>
<sentence>Towards the meat side, the bone tapers, creating a more rugged, uneven edge.</sentence>
<sentence>The ends of the bones where they attach to the spine are broader and have a different texture than the tips.</sentence>
<sentence>When cooked, the meat often overhangs the bones, softening their sharp definition but accentuating their underlying structure.</sentence>
<sentence>Individually, a baby back rib can be described as a flattened, curved bone with a broader end and a tapering tip.</sentence>
<sentence>The collective arrangement on the rack forms a distinctive, semi-circular or slightly undulating profile.</sentence>",10
