dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>A golden-brown crust forms the foundation, hinting at its flaky, buttery layers.</sentence>
<sentence>The top crust is a masterpiece of lattice work, thin strips of dough woven intricately over the filling.</sentence>
<sentence>Through the gaps in the lattice, glimpses of the bubbling apple filling are tantalizingly visible.</sentence>
<sentence>The apple filling itself appears plump and glistening, with softened slices of fruit still holding a hint of their original form.</sentence>
<sentence>Wisps of steam gently curl upwards from the pie, carrying the comforting aroma of cinnamon and baked apples.</sentence>
<sentence>The edges of the crust are crimped with decorative precision, creating a rustic yet refined border.</sentence>
<sentence>Some areas of the crust might be slightly darker, a testament to the caramelization that imparts deep flavor.</sentence>
<sentence>The overall shape is a classic round, suggesting a generous portion ready to be shared.</sentence>
<sentence>Tiny specks of cinnamon and nutmeg are often visible sprinkled across the surface of the lattice.</sentence>
<sentence>The apple pie sits proudly, a warm, inviting vision of home-baked goodness.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly on the counter, a beacon of autumnal comfort.</sentence>
<sentence>Its crust was a deep, rich golden brown, suggesting a perfect bake.</sentence>
<sentence>A delicate latticework of dough adorned the top, allowing tantalizing glimpses of the filling within.</sentence>
<sentence>Some of the lattice strips were slightly puffed, hinting at the steam that had risen during baking.</sentence>
<sentence>Around the edges, the crust was crimped with an inviting, rustic charm.</sentence>
<sentence>Tiny flecks of what appeared to be cinnamon were scattered across the pie's surface.</sentence>
<sentence>Through the open spaces of the lattice, a warm, inviting apple filling could be seen.</sentence>
<sentence>The apples themselves seemed to glisten, promising a tender, sweet, and slightly tart interior.</sentence>
<sentence>A faint sheen on the crust indicated it had been brushed with egg wash or butter before baking, contributing to its glossy finish.</sentence>
<sentence>The overall impression was one of homemade goodness, a pie ready to be sliced and savored.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a crust the color of toasted honey, a warm and inviting hue.</sentence>
<sentence>Its flaky edges shimmer with a rich, golden-brown, hinting at buttery goodness.</sentence>
<sentence>Beneath the latticework, the filling peeks through like molten amber, a deep, caramelized gold.</sentence>
<sentence>Occasional darker pockets within the apple mixture suggest caramelized sugar, adding depth to the color palette.</sentence>
<sentence>The very edges of the apples themselves can appear a soft, muted tan, as they've softened and blended.</sentence>
<sentence>A subtle dusting of cinnamon often lends a warm, reddish-brown undertone to the overall presentation.</sentence>
<sentence>If an egg wash was brushed on, there might be streaks of a brighter, almost buttery yellow on the surface.</sentence>
<sentence>The slight charring on the very tips of the crust provides tiny, dark sepia accents.</sentence>
<sentence>Overall, the apple pie presents a symphony of warm, autumnal browns and golds.</sentence>
<sentence>It's a visually delicious spectrum, promising sweetness and comfort with every glance.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a classic lattice-work pattern across its golden-brown surface.</sentence>
<sentence>Thin, even strips of dough are meticulously woven over the filling.</sentence>
<sentence>These strips intersect each other at regular intervals, creating a series of diamond-shaped openings.</sentence>
<sentence>Through these gaps, the bubbling, spiced apple filling is visible, peeking through like jewels.</sentence>
<sentence>The edges of the pie are crimped, forming a neat, undulating border that encloses the entire design.</sentence>
<sentence>The woven strips themselves are slightly raised, giving the pie a three-dimensional texture.</sentence>
<sentence>Some bakers might even add decorative cut-outs within the lattice for added visual appeal.</sentence>
<sentence>The overall impression is one of rustic elegance and homespun charm.</sentence>
<sentence>The baked dough exhibits a delightful crispness, contrasting with the soft filling beneath.</sentence>
<sentence>This iconic pattern signifies comfort, tradition, and the promise of a delicious dessert experience.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a comforting, familiar roundness.</sentence>
<sentence>Its overall form is distinctly circular, reminiscent of a golden disc.</sentence>
<sentence>The crust creates a subtle dome, rising gently from the edges.</sentence>
<sentence>A latticed top, if present, introduces a geometric contrast to the inherent roundness.</sentence>
<sentence>The edges of the crust are often slightly uneven, adding a rustic charm.</sentence>
<sentence>When sliced, the pie reveals a layered, semi-circular cross-section.</sentence>
<sentence>The filling contributes to the pie's soft, organic contours beneath the crust.</sentence>
<sentence>From above, the pie is a study in circular symmetry.</sentence>
<sentence>The base of the pie maintains the same broad, circular footprint.</sentence>
<sentence>Ultimately, the shape is one of inviting, edible completeness.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs are a deep, rich mahogany color, hinting at hours of slow cooking.</sentence>
<sentence>A glossy sheen coats their surface, reflecting the light and promising succulence.</sentence>
<sentence>The meat itself appears incredibly tender, practically falling off the bone.</sentence>
<sentence>Dark, caramelized edges frame the ribs, suggesting a perfect balance of sweet and savory.</sentence>
<sentence>A light dusting of spices is visible, adding texture and visual complexity.</sentence>
<sentence>The individual ribs are relatively small and curved, fitting neatly together in a rack.</sentence>
<sentence>Some areas show the distinct separation between the meat and the bone, a testament to their readiness.</sentence>
<sentence>The bone structure is clean and white, contrasting with the darker meat.</sentence>
<sentence>Juices glisten between the ribs, indicating that they are perfectly cooked and moist.</sentence>
<sentence>They have a rustic, inviting appearance that makes them incredibly appetizing.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a glistening, caramelized exterior, a testament to their slow cooking and saucing.</sentence>
<sentence>Deep mahogany hues dominated the surface, with darker char marks hinting at a smoky, flavorful crust.</sentence>
<sentence>Each rib was distinct, yet nestled together, showcasing their individual curved shapes.</sentence>
<sentence>A rich, sticky barbecue sauce clung to every contour, creating tantalizing drips and pools.</sentence>
<sentence>The meat itself appeared incredibly tender, peeking out from the bones in succulent strips.</sentence>
<sentence>Flecks of herbs or spices might have been visible, scattered sparingly across the sauced surface.</sentence>
<sentence>The fat had rendered beautifully, leaving behind a succulent sheen that promised melt-in-your-mouth texture.</sentence>
<sentence>The bones themselves were clearly defined, acting as natural handles for this delicious offering.</sentence>
<sentence>The overall impression was one of savory indulgence, drawing the eye and stimulating the appetite.</sentence>
<sentence>A slight gloss from the rendered fat and sauce reflected the surrounding light, making them look utterly irresistible.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs greeted the eye with a deep, rich mahogany hue.</sentence>
<sentence>A glossy sheen, a testament to the slow cooking, coated their surface.</sentence>
<sentence>Darker, almost black, caramelized edges hinted at intense flavor development.</sentence>
<sentence>The meat peeking through the bone had a tender, pinkish-brown appearance.</sentence>
<sentence>Subtle streaks of darker brown, where the fat had rendered down, added visual depth.</sentence>
<sentence>A whisper of smoky char offered a darker, matte contrast to the glistening glaze.</sentence>
<sentence>The bone itself was a stark, ivory white, a clean line against the succulent meat.</sentence>
<sentence>Even the small, glistening droplets of rendered fat caught the light, appearing like tiny amber jewels.</sentence>
<sentence>Together, these shades created a tapestry of appetizing color that promised a delicious experience.</sentence>
<sentence>It was a color palette that spoke of time, heat, and the promise of tender, flavorful meat.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs exhibit a distinctive, curved shape.</sentence>
<sentence>They are arranged in a rack, with each rib separated by a thin layer of meat.</sentence>
<sentence>The bones themselves are relatively short and taper towards the point where they attach to the spine.</sentence>
<sentence>The meat sits atop the curve of the bone, forming a succulent layer.</sentence>
<sentence>When viewed from the side, the ribs present a consistent, slightly arched profile.</sentence>
<sentence>The outer surface often displays a rich, caramelized bark developed during cooking.</sentence>
<sentence>The spacing between the ribs can vary slightly, but generally allows for easy portioning.</sentence>
<sentence>The underside of the ribs typically reveals a more uniform, lighter-colored meat compared to the top.</sentence>
<sentence>Each rib is a self-contained unit of bone and succulent meat.</sentence>
<sentence>The overall pattern is one of elegant, bone-in strips of deliciousness, ready for feasting.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs are often presented as a curved rack, resembling a gentle arc.</sentence>
<sentence>Each individual rib bone is elongated and somewhat flattened, tapering slightly towards its tip.</sentence>
<sentence>The bones are connected by strips of succulent meat, forming a layered appearance.</sentence>
<sentence>The overall shape is a long, somewhat rectangular slab, but with a distinct curvature.</sentence>
<sentence>When viewed from the side, the ribs reveal their distinct bone structure, separated by the rich meat.</sentence>
<sentence>The underside of the rack typically displays a smoother, flatter surface where the membrane has been removed.</sentence>
<sentence>The top surface is often characterized by a glistening glaze or rub, accentuating the meaty texture.</sentence>
<sentence>The collective arrangement of the ribs creates a robust, almost sculptural form.</sentence>
<sentence>Each rack is unique, but the general contour remains consistent, showcasing the skeletal structure of the pork loin.</sentence>
<sentence>The shape is inherently appealing, promising a tender and flavorful eating experience.</sentence>",10
food,baklava,"Use 10 sentences to describe the what the baklava looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava presents itself as a rich, golden-brown confection, often cut into neat, diamond-shaped pieces.</sentence>
<sentence>The top layer gleams invitingly, a mosaic of thin, crisp phyllo dough layers.</sentence>
<sentence>These delicate layers are visibly stacked, each one slightly caramelized from the intense heat of the oven.</sentence>
<sentence>A generous sprinkling of finely chopped nuts, typically pistachios or walnuts, adheres to the surface, adding texture and color.</sentence>
<sentence>The nuts are often a vibrant green or earthy brown, contrasting beautifully with the golden dough.</sentence>
<sentence>Drizzled over the entire pastry is a glistening syrup, likely honey or a sugar-based syrup, which adds a glossy sheen.</sentence>
<sentence>This syrup catches the light, highlighting individual strands and edges of the baklava.</sentence>
<sentence>The edges of the phyllo layers might appear slightly puffed and airy, showcasing their flaky nature.</sentence>
<sentence>In cross-section, the many thin layers become even more apparent, creating a layered architecture.</sentence>
<sentence>Overall, baklava offers a visually appealing tapestry of textures and warm, inviting colors.</sentence>",10
