dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie, fresh from the oven, boasted a golden-brown crust that shimmered under the light.</sentence>
<sentence>Its surface was intricately latticed, woven tight with strips of pastry, revealing glimpses of the filling beneath.</sentence>
<sentence>Tiny air bubbles had formed during baking, creating a slightly puffed and uneven texture on the crust's peaks.</sentence>
<sentence>A faint dusting of sugar, crystalline and delicate, coated the latticework, adding a touch of sparkle.</sentence>
<sentence>The edges of the pie crimped artfully, forming a sturdy, edible frame for the delicious contents.</sentence>
<sentence>Beneath the latticed top, the apple filling peeked through in places, a rich, amber-colored swirl.</sentence>
<sentence>Occasionally, a plump, softened apple slice could be seen, hinting at the tender, yielding texture within.</sentence>
<sentence>The aroma, though unseen, contributed to its visual appeal, promising warmth and comforting sweetness.</sentence>
<sentence>The pie sat proudly on its baking sheet, a masterpiece of rustic baking.</sentence>
<sentence>It was a classic, inviting sight, promising a delightful blend of crisp pastry and sweet, spiced apples.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly on its cooling rack, a testament to baking perfection.</sentence>
<sentence>Its crust was a glorious golden-brown, kissed by the oven's heat to a perfect crisp.</sentence>
<sentence>A delicate lattice work adorned the top, revealing tantalizing glimpses of the sweet filling beneath.</sentence>
<sentence>Tiny vents, artfully cut, allowed wisps of steam to escape, perfuming the air.</sentence>
<sentence>The edges of the crust were slightly crimped, adding a rustic charm to its presentation.</sentence>
<sentence>Some sections of the lattice showed a slightly darker char, hinting at a delightful caramelized flavor.</sentence>
<sentence>The surface of the pie had a subtle sheen, suggesting a light brushing of egg wash or milk.</sentence>
<sentence>Beneath the lattice, the apple filling peeked through, appearing soft and tender.</sentence>
<sentence>A few stray flakes of pastry had detached themselves, scattered like golden confetti on the plate.</sentence>
<sentence>Overall, its appearance promised a comforting, delicious, and classic dessert experience.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crust of the apple pie gleams with a warm, golden-brown hue.</sentence>
<sentence>Its flaky layers bake to a rich, toasted caramel shade.</sentence>
<sentence>Where the crust is thinner, a lighter, almost buttery blonde peeks through.</sentence>
<sentence>The edges, kissed by the oven's heat, deepen to a darker, almost mahogany brown.</sentence>
<sentence>Beneath the lattice, the cooked apples reveal a soft, comforting shade of amber.</sentence>
<sentence>Some apples retain a hint of their original pale green, now softened by heat.</sentence>
<sentence>The syrupy juices released by the apples add a translucent, amber glow to the filling.</sentence>
<sentence>A dusting of cinnamon and sugar on top creates a speckled pattern of light and dark browns.</sentence>
<sentence>The overall impression is one of inviting warmth and delicious ripeness.</sentence>
<sentence>It's a palette of comforting earth tones, promising a sweet and satisfying experience.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie's surface is a masterpiece of culinary geometry.</sentence>
<sentence>A lattice of dough strips forms the dominant, intersecting pattern across the top.</sentence>
<sentence>These strips are typically woven in an over-under pattern, creating a net-like effect.</sentence>
<sentence>The dough strips are usually about half an inch wide, providing a sturdy yet delicate structure.</sentence>
<sentence>Along the outer edge, the crust is crimped, forming a decorative, scalloped border.</sentence>
<sentence>Within the lattice, glimpses of the cooked apple filling peek through, hinting at the sweet contents.</sentence>
<sentence>The baked dough often develops a golden-brown hue, with some areas slightly darker from the oven's heat.</sentence>
<sentence>Occasionally, small vents are cut into the dough before baking, adding another subtle visual element.</sentence>
<sentence>The overall impression is one of rustic charm and homemade care.</sentence>
<sentence>The interplay of straight lines, intersecting angles, and the curved edge creates a visually appealing and inviting facade for the pie.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie, fresh from the oven, presented a comforting and familiar circular form.</sentence>
<sentence>Its overall shape was a flattened disc, wider than it was tall.</sentence>
<sentence>The crust outlined a perfect circle, suggesting precision in its creation.</sentence>
<sentence>A slight dome or convexity was noticeable towards the center, rising gently from the edges.</sentence>
<sentence>The lattice top, a defining feature, crisscrossed the surface in a geometric pattern, adding visual texture without altering the primary circular shape.</sentence>
<sentence>Beneath the lattice, the rounded contours of cooked apples peeked through, hinting at the plumpness within.</sentence>
<sentence>The edges, where the top and bottom crust met, formed a ruffled or crimped perimeter, a delicate wave around the circular base.</sentence>
<sentence>As it cooled, the slightest settling might have occurred, creating subtle undulations on the surface.</sentence>
<sentence>The pie possessed a pleasing, solid roundness that invited slicing and sharing.</sentence>
<sentence>Ultimately, the apple pie's shape was the quintessential circle, a symbol of completeness and delicious anticipation.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs, glistening with a rich, mahogany glaze, lay arranged in a neat, inviting row.</sentence>
<sentence>Each rib boasted a tender, meaty appearance, promising succulent flavor within.</sentence>
<sentence>The surface was a mosaic of char marks, hinting at the smoky perfection achieved during cooking.</sentence>
<sentence>A subtle sheen of rendered fat caught the light, adding to their delectable look.</sentence>
<sentence>The bones, cleanly exposed at the ends, were a testament to their juicy fullness.</sentence>
<sentence>Darker, caramelized edges contrasted beautifully with the slightly lighter pink meat peeking through.</sentence>
<sentence>The overall shape of the ribs was curved and substantial, fitting comfortably in the hand.</sentence>
<sentence>They were adorned with a dusting of spices, adding texture and visual interest to their already appealing surface.</sentence>
<sentence>A few stray strands of fat, rendered to a beautiful translucence, clung enticingly to the meat.</sentence>
<sentence>The baby back ribs presented a mouthwatering spectacle, a true testament to slow-cooked deliciousness.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a tantalizing spectacle, glistening under the ambient light.</sentence>
<sentence>Each bone was perfectly nestled within its meaty embrace, hinting at tender succulence.</sentence>
<sentence>A rich, dark glaze coated the exterior, promising a complex interplay of sweet and savory flavors.</sentence>
<sentence>The surface texture appeared slightly caramelized, with a few promising char marks adding visual depth.</sentence>
<sentence>The bone itself, a pale ivory, peeked enticingly from the end of each rib section.</sentence>
<sentence>The edges of the meat were slightly rounded, suggesting a slow and thorough cooking process.</sentence>
<sentence>A subtle sheen of rendered fat added an inviting richness to the overall presentation.</sentence>
<sentence>The distinct curve of the baby back ribs was clearly visible, a hallmark of their specific cut.</sentence>
<sentence>Flecks of seasoning, possibly pepper or paprika, were scattered across the sauced surface, adding visual interest.</sentence>
<sentence>The overall impression was one of hearty, satisfying deliciousness, a promise of pure culinary delight.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a mesmerizing spectrum of deep, rich browns.</sentence>
<sentence>The outer surfaces were kissed with a dark, almost mahogany hue, hinting at the smoky char from the grill.</sentence>
<sentence>Highlights of a lighter, caramelized caramel color peeked through in certain areas, where the sugar in the sauce had crisped.</sentence>
<sentence>The exposed meat between the bones offered a contrasting, tender pinkish-red, a promise of succulent juiciness.</sentence>
<sentence>A subtle sheen, born from rendered fat and glaze, gave the ribs a luscious, inviting gleam.</sentence>
<sentence>Occasional flecks of black, from pepper or spices in the rub, added textural visual interest.</sentence>
<sentence>Where the sauce had pooled and thickened, it formed glossy, almost black puddles.</sentence>
<sentence>The bone marrow openings displayed a deep, earthy brown, almost black in their depths.</sentence>
<sentence>Overall, the color palette was a testament to slow cooking and delicious transformation.</sentence>
<sentence>It was a complex tapestry of browns, reds, and subtle char, creating an irresistible visual appeal.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs display a beautiful, striated pattern of muscle fibers running lengthwise.</sentence>
<sentence>Along the length of each bone, a discernible grain is present, indicating the direction of growth.</sentence>
<sentence>The ribs are arranged in a curved, almost fan-like configuration, with the bones tapering slightly towards one end.</sentence>
<sentence>Between the bones, the connective tissue forms a distinct, often paler, matrix.</sentence>
<sentence>The surface of the ribs, especially when cooked, reveals a mottled texture due to the rendering of fat and the charring of the exterior.</sentence>
<sentence>Tiny flecks of fat are interspersed within the leaner muscle, creating a marbled effect.</sentence>
<sentence>The edges of the ribs are generally smoother, while the underside might show a more irregular surface.</sentence>
<sentence>When viewed from the side, the ribs present a layered appearance, showcasing the distinct sections of meat and bone.</sentence>
<sentence>The natural curve of the ribcage imbues each piece with a unique, organic silhouette.</sentence>
<sentence>Overall, the pattern is one of natural curves, rhythmic striations, and a delightful interplay of textures.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs, when raw, present a curving, somewhat triangular profile.</sentence>
<sentence>They are composed of a series of individual bones, each attached to a strip of meat.</sentence>
<sentence>The bones themselves are typically curved, resembling small, elongated arcs.</sentence>
<sentence>The meat attached to these bones forms a fleshy layer that tapers slightly.</sentence>
<sentence>When laid out, they often form a gentle, undulating line.</sentence>
<sentence>The overall structure gives the impression of a delicate, skeletal framework covered in muscle.</sentence>
<sentence>Each rib segment is generally uniform in length and thickness along its bone.</sentence>
<sentence>The fatty marbling within the meat adds to its irregular, textured surface.</sentence>
<sentence>The larger end of the rib bone is usually wider than the smaller end.</sentence>
<sentence>Cooked baby back ribs often become more rounded and plump, with the meat slightly shrinking away from the bone at the ends.</sentence>",10
