dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presented a rustic, golden-brown crust, hinting at a satisfying crispness.</sentence>
<sentence>Its surface was adorned with a lattice of dough, each strip perfectly woven to create an inviting geometric pattern.</sentence>
<sentence>Through the gaps in the lattice, glimpses of the bubbling apple filling could be seen, a delicious promise of what lay within.</sentence>
<sentence>The edges of the crust were a deeper, richer brown, demonstrating a caramelized perfection where the sugars had intensified.</sentence>
<sentence>Tiny vents, or perhaps accidental breaks in the lattice, allowed wisps of steam to escape, carrying a warm, sweet aroma.</sentence>
<sentence>Melted butter had evidently been brushed over the top, giving the crust a subtle sheen that caught the light.</sentence>
<sentence>The apples themselves, peeking through the crust, appeared to have softened and melded into a comforting, textured mass.</sentence>
<sentence>Depending on the thickness of the crust, it might have a slightly puffed-up appearance, standing proud in its dish.</sentence>
<sentence>Specks of cinnamon or other spices might be visible on the surface, adding a visual cue to its flavor profile.</sentence>
<sentence>Overall, the apple pie was a visually appealing testament to homestyle baking, inviting eager anticipation of its taste.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly, a golden-brown testament to baking mastery.</sentence>
<sentence>Its flaky crust, a rich tapestry of baked dough, was impeccably crimped around the edges.</sentence>
<sentence>Small air vents, artfully cut into the top crust, offered tantalizing glimpses of the filling within.</sentence>
<sentence>A subtle sheen of melted butter glistened across the surface, hinting at a melt-in-your-mouth texture.</sentence>
<sentence>Darker, caramelized spots dotted the crust, evidence of the oven's intense heat.</sentence>
<sentence>The aroma of cinnamon and baked apples wafted invitingly, promising sweet comfort.</sentence>
<sentence>Peeking through the openings, a rich, dark filling of cooked apples was visible.</sentence>
<sentence>The apples themselves appeared soft and tender, likely coated in a glossy, spiced syrup.</sentence>
<sentence>A dusting of faint flour still clung to a few crevices of the crust, a sign of recent creation.</sentence>
<sentence>The overall impression was one of rustic elegance and delicious anticipation.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a crust that is a warm, inviting golden brown, hinting at its baked perfection.</sentence>
<sentence>In places, the crust deepens to a rich, toasted caramel, where the edges have kissed the oven's heat a little longer.</sentence>
<sentence>Beneath the lattice or full topping, glimpses of the apple filling peek through, showcasing a softer, doughy hue of pale tan.</sentence>
<sentence>The baked apples themselves offer a range of autumnal colors, from soft, muted yellows to shades that blush with a hint of cinnamon-inspired ochre.</sentence>
<sentence>A gentle sheen, likely from a brushed egg wash or a touch of butter, gives the crust a subtle, appetizing glow.</sentence>
<sentence>There are often flecks of darker brown within the lattice, suggesting caramelized sugar or bits of spice.</sentence>
<sentence>The overall impression is one of comforting warmth, a palette that evokes cozy kitchens and harvest abundance.</sentence>
<sentence>Some areas of the crust might appear slightly lighter, a delicate creaminess contrasting with the deeper browns.</sentence>
<sentence>The interior filling, if visible, presents a softer, more diffused coloration, a gentle symphony of baked fruit tones.</sentence>
<sentence>It’s a color story that promises both sweet and slightly tart notes, a visual prelude to its delicious taste.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a delightful visual of golden-brown pastry, a testament to its time in the oven.</sentence>
<sentence>A lattice top, expertly woven, forms a crisscross pattern over the filling, allowing glimpses of the cooked apples beneath.</sentence>
<sentence>The edges of the crust are crimped with decorative precision, creating a scalloped or fluted border.</sentence>
<sentence>Some areas of the lattice might be slightly puffed and browned more, adding depth and texture to the surface.</sentence>
<sentence>Bubbles of apple filling may have escaped during baking, creating caramelized pools on the pastry.</sentence>
<sentence>The overall appearance is one of rustic charm, inviting and appetizing.</sentence>
<sentence>The color gradient across the pie ranges from a pale golden hue to a deep amber brown.</sentence>
<sentence>The lattice strips are relatively uniform in width, suggesting a careful hand in their creation.</sentence>
<sentence>Occasionally, a stray apple slice or cinnamon speck might be visible through the gaps in the lattice.</sentence>
<sentence>The pattern is functional, providing structural integrity while also being aesthetically pleasing.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie, when viewed from above, presents a perfect circle.</sentence>
<sentence>Its crust forms a delicate, golden rim around the outer edge.</sentence>
<sentence>The top crust, if present, often displays an intricate lattice pattern, creating geometric windows.</sentence>
<sentence>These openings allow glimpses of the warm, bubbling fruit filling within.</sentence>
<sentence>The sides of the pie are typically a smooth, gently sloping curve.</sentence>
<sentence>From a side perspective, the pie exhibits a pleasing, rounded profile, like a shallow dome.</sentence>
<sentence>The thickness of the pie is relatively consistent, though the center might slightly bulge upwards.</sentence>
<sentence>Beneath the crust, the cooked apples create a soft, yielding texture.</sentence>
<sentence>The overall impression is one of comforting, familiar roundness.</sentence>
<sentence>It's a shape that evokes warmth, home, and the anticipation of sweet indulgence.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs present a visually appealing arrangement of curved bones, each nestled within a tender segment of meat.</sentence>
<sentence>The exterior often boasts a rich, dark glaze, glistening under the light from the cooking process.</sentence>
<sentence>This glaze can range in color from a deep mahogany to a lighter, burnished amber, depending on the sauce used.</sentence>
<sentence>A thin layer of rendered fat rests atop the meat, adding to its succulent appearance.</sentence>
<sentence>The surface may be slightly charred in places, offering enticing dark brown or black edges.</sentence>
<sentence>Fine strands of muscle fiber are discernible within the meat, hinting at its tenderness.</sentence>
<sentence>If seasoned with a dry rub, visible specks of spices, herbs, and perhaps paprika can be seen adhering to the surface.</sentence>
<sentence>The bones themselves are a pale ivory, starkly contrasting with the darker hues of the surrounding meat and glaze.</sentence>
<sentence>Each rib segment is typically uniform in size and shape, creating a visually cohesive rack.</sentence>
<sentence>The overall impression is one of hearty, flavorful, and expertly prepared barbecue, ready to be savored.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a glistening, caramelized exterior, a testament to their slow cooking and basting.</sentence>
<sentence>Their surface was a mosaic of deep mahogany and rich, burnt umber, hinting at smoky depths.</sentence>
<sentence>Each rib bone was distinctly outlined, peeking through the tender meat like ancient landmarks.</sentence>
<sentence>A subtle sheen of rendered fat clung to the edges, promising a succulent bite.</sentence>
<sentence>The meat itself appeared to be pulling away from the bone, foreshadowing its tenderness.</sentence>
<sentence>Dark, sticky barbecue sauce coated the ribs generously, creating an irresistible visual appeal.</sentence>
<sentence>Scalloped edges of char and crispy bits dotted the surface, adding textural interest.</sentence>
<sentence>The overall shape of the rack was curved and inviting, fitting comfortably in the hand.</sentence>
<sentence>A faint aroma of smoke and sweet spices seemed to emanate from their carefully prepared surface.</sentence>
<sentence>These baby back ribs were a masterclass in visual temptation, promising a truly satisfying culinary experience.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs reveal a rich tapestry of color, starting with a deep, smoky mahogany.</sentence>
<sentence>Char marks, kissed by the grill or oven, add streaks of almost black, hinting at intense flavor.</sentence>
<sentence>Beneath the darker exterior, glimpses of tender, rosy pink meat peek through, promising juiciness.</sentence>
<sentence>A glossy sheen, often from a barbecue glaze or rendered fat, reflects the light, creating an inviting sheen.</sentence>
<sentence>The bone itself, where exposed, shows a lighter, creamy white, providing a stark contrast to the surrounding meat.</sentence>
<sentence>Subtle variations in brown, from light tan to deep umber, create a complex and appealing visual depth.</sentence>
<sentence>Depending on the cooking method, there might be hints of a reddish-brown crust on the surface.</sentence>
<sentence>The fat cap, if present, displays a paler, almost ivory hue, melting into the richer colors of the muscle.</sentence>
<sentence>As the ribs cool, the colors might settle into a more muted, but still appetizing, presentation.</sentence>
<sentence>Overall, the coloration speaks of patient cooking, savory marinades, and the promise of a delicious meal.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs exhibit a distinctive curved shape, mirroring the structure of the pig's spine.</sentence>
<sentence>Each rib segment is relatively short and compact, fitting neatly together.</sentence>
<sentence>The surface of baby back ribs is characterized by a smooth, bone-centric profile.</sentence>
<sentence>A thin layer of meat adheres closely to the bone, following its natural contour.</sentence>
<sentence>Between individual ribs, there's a visible separation where the meat is less abundant.</sentence>
<sentence>The bone itself is a prominent feature, forming the core of each rib.</sentence>
<sentence>When viewed from the side, the ribs appear as a series of individual, arc-shaped units.</sentence>
<sentence>The overall pattern is one of uniformity in shape and size across the rack.</sentence>
<sentence>There's a slight taper along the length of each bone.</sentence>
<sentence>The arrangement creates a visually appealing, almost interlocking, presentation before cooking.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs possess a distinctive, curved shape that follows the natural contour of the pig's spine.</sentence>
<sentence>Each rib segment is elongated and tapers slightly from its thicker, meatier end to a thinner, bone-centric point.</sentence>
<sentence>The overall form is somewhat arched, resembling a gentle arc or a series of interlocking C-shapes.</sentence>
<sentence>When viewed from the side, they present a relatively flat surface on one side, where the meat is most abundant.</sentence>
<sentence>The opposite side reveals the characteristic smooth, rounded bone structure.</sentence>
<sentence>They are arranged in a rack, creating a somewhat layered or stacked appearance.</sentence>
<sentence>The individual ribs are connected by a membrane on their underside, which often needs to be removed before cooking.</sentence>
<sentence>The meat itself drapes over the bone, contributing to a fuller, more rounded profile of each rib.</sentence>
<sentence>The rack as a whole exhibits a slightly irregular edge, dictated by the natural spacing and curvature of the bones.</sentence>
<sentence>Ultimately, the shape is one of organic, meaty curves designed for tender chewing and delicious flavor.</sentence>",10
