dataset,class_name,prompt,content,sentence_count
food,apple pie,"Use 10 sentences to describe the what the apple pie looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly on the counter, a golden-brown masterpiece.</sentence>
<sentence>Its flaky crust, a testament to careful baking, shimmered under the kitchen lights.</sentence>
<sentence>Distinctive lattice strips crisscrossed the top, forming an inviting geometric pattern.</sentence>
<sentence>The edges of the crust were a darker, richer hue, hinting at a perfectly caramelized finish.</sentence>
<sentence>Through the gaps in the lattice, glimpses of the bubbling, amber-colored apple filling could be seen.</sentence>
<sentence>Tiny droplets of butter had coalesced on the surface of the crust, adding a glossy sheen.</sentence>
<sentence>The pie was still warm, emitting a gentle steam that curled lazily upwards.</sentence>
<sentence>A faint dusting of what appeared to be cinnamon sugar adorned the very peak of the crust.</sentence>
<sentence>The overall impression was one of rustic charm and comforting deliciousness.</sentence>
<sentence>It was an edible architectural marvel, promising sweet and tart delights within.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the appearance of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie sat proudly in its fluted tin, a golden beacon of comfort.</sentence>
<sentence>Its crust, a delicate lattice work, was baked to a perfect, inviting amber hue.</sentence>
<sentence>Tiny air bubbles, like miniature craters, dotted the surface of the pastry.</sentence>
<sentence>Beneath the latticed top, hints of the rich, spiced apple filling peeked through.</sentence>
<sentence>The edges of the crust were slightly darker, suggesting a satisfying crispness.</sentence>
<sentence>A faint sheen glinted off the baked sugars, hinting at its sweetness.</sentence>
<sentence>Steam, barely visible, rose in wispy tendrils from the warm pie.</sentence>
<sentence>The aroma alone, a blend of cinnamon, baked apples, and buttery pastry, was intoxicating.</sentence>
<sentence>The overall impression was one of rustic perfection, homemade and heartwarming.</sentence>
<sentence>It was a visual promise of deliciousness, a classic dessert ready to be savored.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the color of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie boasts a crust the color of toasted almonds, with hints of golden brown where the heat has kissed it most intensely.</sentence>
<sentence>Within this flaky embrace, the apple filling peeks through, a warm tapestry woven from shades of amber and honey.</sentence>
<sentence>Edges of the crust shimmer with a buttery sheen, reflecting the ambient light in a delicate gleam.</sentence>
<sentence>Some portions of the topping are a deeper, burnished gold, suggesting a slight caramelization has occurred.</sentence>
<sentence>Tiny flecks of cinnamon and nutmeg are visible, scattering across the surface like specks of earthy spice, adding subtle variations to the overall hue.</sentence>
<sentence>The cooked apples themselves present a spectrum of soft yellows and muted oranges, as if bathed in a gentle sunrise.</sentence>
<sentence>A subtle richness, almost like baked caramel, emanates from the deeper recesses of the filling.</sentence>
<sentence>Where the crust has bubbled and puffed, you observe a lighter, almost creamy beige, a delightful contrast to the darker tones.</sentence>
<sentence>Overall, the apple pie radiates an inviting palette of warm, baked hues, promising comforting sweetness.</sentence>
<sentence>It's a color story of cozy kitchens and delicious anticipation, a visual symphony of toasted warmth.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the pattern of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie presents a visually appealing and classic lattice pattern on its surface.</sentence>
<sentence>Thin, uniform strips of pastry are meticulously interwoven across the top of the pie.</sentence>
<sentence>These strips create a series of diamond-shaped openings, revealing glimpses of the apple filling beneath.</sentence>
<sentence>The lattice is evenly spaced, ensuring a consistent and balanced design.</sentence>
<sentence>Each strip of pastry appears to be folded slightly over its intersecting counterpart, creating a slight overlap.</sentence>
<sentence>The edges of the pastry strips are crimped, providing a decorative and secure seal.</sentence>
<sentence>The overall impression is one of careful craftsmanship and traditional baking technique.</sentence>
<sentence>The dough used for the lattice is a golden brown, indicating it has been baked to perfection.</sentence>
<sentence>This pattern allows for steam to escape during baking, preventing sogginess.</sentence>
<sentence>The lattice design is not just functional but also contributes significantly to the rustic charm of the apple pie.</sentence>",10
food,apple pie,"Use 10 sentences to describe the the shape of the apple pie:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The apple pie generally presents a strikingly circular form, resembling a flattened sphere.</sentence>
<sentence>Its outer edge is typically defined by a crimped or fluted crust, creating a decorative, undulating perimeter.</sentence>
<sentence>The top surface can vary, often displaying a lattice of pastry strips that crisscross in a geometric pattern.</sentence>
<sentence>Alternatively, some pies boast a solid pastry top, smooth and unblemished, inviting a knife's descent.</sentence>
<sentence>In profile, the pie exhibits a gentle convexity, rising towards its center before sloping down to the crust's edge.</sentence>
<sentence>The filling, if visible through a vent or lattice, appears as a rich, often bumpy, collection of apple slices.</sentence>
<sentence>When sliced, the pie reveals a layered structure: a crisp base crust, the tender, cooked apple filling, and the top crust.</sentence>
<sentence>Each slice is a wedge, a segment of the original circle, tapering from the curved outer edge to a central point if the cuts are perfect.</sentence>
<sentence>The overall impression is one of comforting roundness, a classic and inviting culinary silhouette.</sentence>
<sentence>The aroma emanating from it further reinforces this wholesome, circular presentation.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the what the baby back ribs looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs present a visually appealing rack of meat, characterized by their curved, elongated shape.</sentence>
<sentence>They are typically a rich, deep reddish-brown color, often with darker, caramelized edges.</sentence>
<sentence>A glistening sheen from rendered fat and sauce often covers their surface.</sentence>
<sentence>The meat itself peeks through, appearing tender and succulent.</sentence>
<sentence>Bone structures are visible, with the curved bones forming the characteristic arc of the ribs.</sentence>
<sentence>Depending on preparation, there might be a visible layer of rub or seasoning clinging to the exterior.</sentence>
<sentence>Some racks will exhibit an appealing char or grill marks from cooking.</sentence>
<sentence>The size of baby back ribs is noticeably smaller and more delicate compared to spare ribs.</sentence>
<sentence>Fat marbling can be observed within the meat, promising a juicy and flavorful bite.</sentence>
<sentence>Overall, they evoke an image of hearty, satisfying, and deliciously prepared food.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the appearance of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs presented a rich, deep mahogany color, tinged with hints of caramelized char.</sentence>
<sentence>A glistening sheen coated the surface, suggesting a generous application of glaze or basting liquid.</sentence>
<sentence>The distinct curve of the individual ribs was clearly visible, promising tender morsels.</sentence>
<sentence>Edges of fat had rendered beautifully, creating a slightly crisp, golden-brown texture.</sentence>
<sentence>A subtle smoky aroma seemed to emanate from their cooked surface.</sentence>
<sentence>The meat itself appeared succulent, peeking out from between the bones.</sentence>
<sentence>A delicate lacework of char marks, a testament to skillful cooking, adorned the upper surfaces.</sentence>
<sentence>The underside of the rack often revealed a slightly darker, more intensely flavored bark.</sentence>
<sentence>Each rib was distinct, yet they adhered to a cohesive, inviting rack.</sentence>
<sentence>The overall impression was one of hearty, flavorful, and perfectly cooked barbecue.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the color of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baby back ribs possess a deeply caramelized hue, a testament to their slow cooking process.</sentence>
<sentence>Near the bone, the meat retains a rich, ruby-red blush, hinting at its succulence.</sentence>
<sentence>The surface is adorned with a complex tapestry of browns, ranging from light golden-brown to a deep, almost mahogany shade.</sentence>
<sentence>Edges of the meat often exhibit a darker, smoky char, adding visual depth and a promise of robust flavor.</sentence>
<sentence>Where a glaze has been applied, a glossy, amber sheen catches the light, suggesting sweetness and stickiness.</sentence>
<sentence>The fat cap, rendered beautifully, displays a creamy off-white color, interspersed with hints of caramelized brown.</sentence>
<sentence>Individual strands of meat, when pulled apart, reveal a lighter, pinker interior, contrasting with the darker exterior.</sentence>
<sentence>A subtle smokiness can be perceived in the color, with areas of slightly lighter, ash-like shading.</sentence>
<sentence>The overall impression is one of warmth and inviting richness, a complex palette developed through fire and time.</sentence>
<sentence>These colors collectively speak of tender, flavorful meat, ready to be savored.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the pattern of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs present a distinctive, curved, and elongated shape.</sentence>
<sentence>They are characterized by a series of individual ribs, each with a tapering end.</sentence>
<sentence>The overall form is somewhat fan-like when viewed from the bone side.</sentence>
<sentence>A thin membrane, often called the silverskin, typically adheres to the convex side of the bones.</sentence>
<sentence>The meat lies in a layer atop these bones, following their contours.</sentence>
<sentence>Each rib section is relatively uniform in thickness along its length.</sentence>
<sentence>The curve of the ribs creates a natural arc that adds to their visual appeal.</sentence>
<sentence>They are often sold in racks, presenting a cohesive, layered appearance.</sentence>
<sentence>The bones themselves are smooth and white, contrasting with the darker meat.</sentence>
<sentence>This structural pattern makes them ideal for slow cooking and smoking, allowing the meat to become tender and flavorful.</sentence>",10
food,baby back ribs,"Use 10 sentences to describe the the shape of the baby back ribs:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baby back ribs typically present as a curved, elongated rack.</sentence>
<sentence>They are distinguished by their gentle arc, reminiscent of a gentle spinal curve.</sentence>
<sentence>Each rib bone is relatively short and delicate compared to spareribs.</sentence>
<sentence>The individual ribs are closely spaced, forming a compact unit.</sentence>
<sentence>The overall shape is somewhat rectangular from a side view, due to the arrangement of the bones.</sentence>
<sentence>The bones themselves are tapered at one end and slightly thicker at the other.</sentence>
<sentence>A thin membrane, the silverskin, often covers the underside, contributing to its flat aspect.</sentence>
<sentence>The meat lies in a fairly uniform layer atop the curve of the bones.</sentence>
<sentence>When cooked, they often retain this characteristic convex curve.</sentence>
<sentence>The slight tapering and curvature give them a visually appealing, almost sculptural quality.</sentence>",10
food,baklava,"Use 10 sentences to describe the what the baklava looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava presents a mesmerizing geometric landscape of layered pastry.</sentence>
<sentence>Its surface is a mosaic of golden-brown hues, shimmering with a sticky glaze.</sentence>
<sentence>Delicate, paper-thin layers of phyllo dough are meticulously stacked upon each other.</sentence>
<sentence>These layers are often evident as distinct, slightly uneven strata.</sentence>
<sentence>The pastry is typically cut into diamond or square shapes before baking, creating sharp edges.</sentence>
<sentence>A generous scattering of finely chopped nuts, usually walnuts or pistachios, peeks through from within the layers and adorns the top.</sentence>
<sentence>The nuts add flecks of green or brown, contrasting beautifully with the golden pastry.</sentence>
<sentence>A syrupy glaze, often infused with honey and rosewater or orange blossom water, coats the entire confection, making it glisten.</sentence>
<sentence>This glaze creates a slightly translucent sheen, hinting at the sweetness within.</sentence>
<sentence>The overall appearance is one of intricate, sweet artistry, promising a rich and decadent treat.</sentence>",10
food,baklava,"Use 10 sentences to describe the the appearance of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava presents as a shimmering, golden rectangle, often cut into neat, diamond-shaped portions.</sentence>
<sentence>Its surface is a mosaic of impossibly thin, flaky pastry layers, each one baked to a delicate crisp.</sentence>
<sentence>A glistening sheen, a testament to the generous syrup, coats the entire confection.</sentence>
<sentence>Beneath the crisp exterior, a dense filling of chopped nuts, typically walnuts or pistachios, peeks through the delicate pastry.</sentence>
<sentence>The nuts themselves are often finely ground, providing a textural contrast to the airy pastry.</sentence>
<sentence>A subtle aroma of honey, rosewater, or orange blossom water emanates from the sweet treat.</sentence>
<sentence>Each layer of phyllo dough is so thin that light can almost pass through it.</sentence>
<sentence>The edges of the baklava are sometimes slightly darker, hinting at a caramelized sweetness.</sentence>
<sentence>Occasionally, a sprinkle of chopped pistachios adorns the top, adding a vibrant green contrast to the golden hues.</sentence>
<sentence>The overall impression is one of intricate craftsmanship and decadent sweetness, a rich tapestry of flavors and textures.</sentence>",10
food,baklava,"Use 10 sentences to describe the the color of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baklava gleams with a rich, inviting hue.</sentence>
<sentence>Its top layer boasts a delicate golden-brown, toasted to perfection.</sentence>
<sentence>Beneath this crisp exterior, hints of amber peek through the layers.</sentence>
<sentence>The syrup-soaked pastry creates a slightly darker, glistening shade.</sentence>
<sentence>Pockets of pale, almost creamy, dough are visible where the syrup hasn't fully saturated.</sentence>
<sentence>The vibrant green of chopped pistachios often interrupts the dominant golden tones, adding jewel-like accents.</sentence>
<sentence>Sometimes, a dusting of lighter, powdered nuts can create subtle variations in the overall color.</sentence>
<sentence>The edges, especially, can be a deeper, caramelized brown due to intense heat.</sentence>
<sentence>Overall, the color palette is a warm spectrum of golds, ambers, and browns, punctuated by vibrant green.</sentence>
<sentence>It's a color that promises sweetness, richness, and a delightful textural experience.</sentence>",10
